AGGREGATION_CODE,AMERICAN INDIAN OR ALASKA NATIVE,ASIAN OR PACIFIC ISLANDER,BLACK,ECONOMICALLY DISADVANTAGED,FEMALE,FORMERLY LIMITED ENGLISH PROFICIENT,GENERAL EDUCATION STUDENTS,HISPANIC,LIMITED ENGLISH PROFICIENT,MALE,MIGRANT,MULTIRACIAL,NOT ECONOMICALLY DISADVANTAGED,NOT LIMITED ENGLISH PROFICIENT,NOT MIGRANT,STUDENTS WITH DISABILITIES,WHITE,PCT_GRAD,AGGREGATION_NAME,COUNTY_CODE,COUNTY_NAME,YEAR,HOMELESS,IN FOSTER CARE,NOT HOMELESS,NOT IN FOSTER CARE,PARENT NOT IN ARMED FORCES,PARENT IN ARMED FORCES
320700011600,0.0,0.77,35.71,64.29,7.4,2.81,76.79,63.27,10.2,92.6,0.0,0.0,35.71,89.8,100.0,23.21,0.26,67.6,ALFRED E SMITH CAREER-TECH HIGH SCH,32,BRONX,2015,,,,,,
320700011655,0.71,0.24,29.95,78.54,21.23,3.77,71.23,67.92,14.62,78.77,0.0,0.0,21.46,85.38,100.0,28.77,1.18,44.58,SAMUEL GOMPERS CAREER/TECH ED HS,32,BRONX,2015,,,,,,
320700011670,0.38,3.57,39.66,84.77,65.6,5.83,80.08,55.08,6.95,34.4,0.0,0.0,15.23,93.05,100.0,19.92,1.32,63.72,HEALTH OPPORTUNITIES HIGH SCHOOL,32,BRONX,2015,,,,,,
320700860820,0.0,0.96,42.31,63.46,57.21,1.92,87.5,56.73,0.0,42.79,0.0,0.0,36.54,100.0,100.0,12.5,0.0,94.23,KIPP ACADEMY CHARTER SCHOOL,32,BRONX,2015,,,,,,
320700860920,0.0,2.44,26.52,92.99,60.67,7.01,85.37,71.04,4.88,39.33,0.0,0.0,7.01,95.12,100.0,14.63,0.0,98.78,UNIVERSITY PREP CHARTER HIGH SCHOOL,32,BRONX,2015,,,,,,
320700860926,0.0,0.0,38.33,86.74,39.77,4.61,85.01,61.67,8.65,60.23,0.0,0.0,13.26,91.35,100.0,14.99,0.0,87.03,NYC CHARTER HS - AECI,32,BRONX,2015,,,,,,
320700861018,0.0,0.0,22.22,83.33,50.0,11.11,100.0,77.78,5.56,50.0,0.0,0.0,16.67,94.44,100.0,0.0,0.0,0.0,NEW VISIONS CHARTER HS-HUMANITIES II,32,BRONX,2015,,,,,,
320800010312,0.84,1.26,35.08,70.59,51.05,0.63,76.47,62.18,3.15,48.95,0.0,0.0,29.41,96.85,100.0,23.53,0.63,67.44,MILLENIUM ART ACADEMY,32,BRONX,2015,,,,,,
320800010424,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,HUNTS POINT SCHOOL (THE),32,BRONX,2015,,,,,,
320800011269,0.0,1.48,23.99,78.6,58.3,2.58,82.66,73.06,7.75,41.7,0.0,0.0,21.4,92.25,100.0,17.34,1.48,70.48,BRONX STUDIO SCHOOL-WRITERS-ARTISTS,32,BRONX,2015,,,,,,
320800011282,1.18,3.53,44.12,81.47,100.0,1.18,81.18,47.35,3.82,0.0,0.0,0.59,18.53,96.18,100.0,18.82,3.24,66.76,WOMEN'S ACADEMY OF EXCELLENCE,32,BRONX,2015,,,,,,
320800011293,0.43,1.07,23.98,70.02,64.45,2.14,77.09,65.95,2.78,35.55,0.0,0.0,29.98,97.22,100.0,22.91,8.57,76.87,RENAISSANCE HIGH SCHOOL-MTT,32,BRONX,2015,,,,,,
320800011295,1.43,5.36,31.07,77.14,38.93,3.57,72.5,60.36,8.93,61.07,0.0,0.0,22.86,91.07,100.0,27.5,1.79,51.79,GATEWAY SCHOOL-ENVIR AND TECH,32,BRONX,2015,,,,,,
320800011305,0.59,5.29,24.41,70.88,35.29,3.53,74.71,67.94,16.47,64.71,0.0,0.0,29.12,83.53,100.0,25.29,1.76,62.94,PABLO NERUDA ACADEMY,32,BRONX,2015,,,,,,
320800011332,2.03,1.35,40.88,81.76,50.34,1.01,81.42,54.73,10.81,49.66,0.0,0.34,18.24,89.19,100.0,18.58,0.68,61.49,HOLCOMBE L RUCKER SCHOOL OF COMMUNIT,32,BRONX,2015,,,,,,
320800011367,0.0,5.1,33.33,78.82,34.9,0.78,74.9,58.04,1.57,65.1,0.0,0.0,21.18,98.43,100.0,25.1,3.53,59.61,"ARCHIMEDES ACAD-MATH, SCI, TECH",32,BRONX,2015,,,,,,
320800011376,0.53,2.11,23.16,60.0,46.32,0.0,73.16,72.63,3.68,53.68,0.0,0.0,40.0,96.32,100.0,26.84,1.58,63.16,ANTONIA PANTOJA PREP ACADEMY,32,BRONX,2015,,,,,,
320800011377,0.0,1.46,40.82,67.93,55.1,1.17,92.71,55.1,2.62,44.9,0.0,0.0,32.07,97.38,100.0,7.29,2.62,24.78,BRONX COMMUNITY HIGH SCHOOL,32,BRONX,2015,,,,,,
320800011405,0.73,7.71,21.31,65.89,37.5,3.91,76.65,59.18,6.85,62.5,0.0,0.0,34.11,93.15,100.0,23.35,11.07,52.2,HERBERT H LEHMAN HIGH SCHOOL,32,BRONX,2015,,,,,,
320800011432,0.84,6.28,8.79,67.78,48.12,15.06,84.94,81.59,67.78,51.88,0.0,0.0,32.22,32.22,100.0,15.06,2.51,59.83,BRONX BRIDGES HIGH SCHOOL,32,BRONX,2015,,,,,,
320800011452,0.0,3.26,33.7,73.91,53.62,1.09,69.57,61.96,6.52,46.38,0.0,0.72,26.09,93.48,100.0,30.43,0.36,62.68,BRONX GUILD HIGH SCHOOL,32,BRONX,2015,,,,,,
320800011519,0.8,1.33,23.67,73.4,55.85,1.6,77.39,72.87,11.44,44.15,0.0,0.27,26.6,88.56,100.0,22.61,1.06,45.74,F R DE GAUTIER INST-LAW & POLICY,32,BRONX,2015,,,,,,
320800011530,0.0,0.92,35.57,80.83,45.73,3.7,71.36,63.51,12.47,54.27,0.0,0.0,19.17,87.53,100.0,28.64,0.0,48.5,BANANA KELLY HIGH SCHOOL,32,BRONX,2015,,,,,,
320800011537,1.64,0.33,33.22,75.66,50.33,2.3,91.12,62.83,3.95,49.67,0.0,0.0,24.34,96.05,100.0,8.88,1.97,20.07,BRONX ARENA HIGH SCHOOL,32,BRONX,2015,,,,,,
320800011559,0.0,0.0,50.0,50.0,0.0,0.0,100.0,50.0,0.0,100.0,0.0,0.0,50.0,100.0,100.0,0.0,0.0,0.0,SCHOOL FOR TOURISM AND HOSPITALITY,32,BRONX,2015,,,,,,
320800011561,0.0,0.0,50.0,70.0,40.0,0.0,20.0,50.0,0.0,60.0,0.0,0.0,30.0,100.0,100.0,80.0,0.0,0.0,BRONX COMPASS HIGH SCHOOL,32,BRONX,2015,,,,,,
320800011650,0.58,1.36,33.53,74.07,69.98,4.48,75.44,63.74,8.58,30.02,0.0,0.0,25.93,91.42,100.0,24.56,0.78,53.41,JANE ADDAMS HS FOR ACADEMIC CAREERS,32,BRONX,2015,,,,,,
320800860903,0.76,0.0,32.44,83.59,57.63,0.38,83.21,66.79,3.82,42.37,0.0,0.0,16.41,96.18,100.0,16.79,0.0,92.75,HYDE LEADERSHIP CHARTER SCHOOL,32,BRONX,2015,,,,,,
320900010022,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,JHS 22 JORDAN L MOTT,32,BRONX,2015,,,,,,
320900010117,0.0,0.0,0.0,100.0,50.0,0.0,100.0,100.0,0.0,50.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,IS 117 JOSEPH H WADE,32,BRONX,2015,,,,,,
320900010327,0.0,0.0,0.0,100.0,100.0,0.0,33.33,100.0,66.67,0.0,0.0,0.0,0.0,33.33,100.0,66.67,0.0,0.0,COMP MODEL SCH PROJECT MS 327,32,BRONX,2015,,,,,,
320900011227,1.02,0.51,28.75,75.83,46.56,4.83,78.37,69.21,28.5,53.44,0.0,0.0,24.17,71.5,100.0,21.63,0.51,57.0,BRONX COLLEGIATE ACADEMY,32,BRONX,2015,,,,,,
320900011231,0.77,0.0,67.61,70.69,0.0,2.06,74.04,30.59,2.06,100.0,0.0,0.26,29.31,97.94,100.0,25.96,0.77,72.75,EAGLE ACADEMY FOR YOUNG MEN,32,BRONX,2015,,,,,,
320900011241,0.0,2.77,30.15,85.23,51.69,3.08,81.85,64.92,3.69,48.31,0.0,0.31,14.77,96.31,100.0,18.15,1.85,86.15,URBAN ASSMBLY SCHOOL-APPL MATH,32,BRONX,2015,,,,,,
320900011250,0.5,0.25,44.67,90.82,52.36,3.72,81.14,54.09,8.93,47.64,0.0,0.0,9.18,91.07,100.0,18.86,0.5,84.62,EXIMIUS COLL PREP ACADEMY,32,BRONX,2015,,,,,,
320900011252,0.0,1.15,23.28,83.62,50.0,2.59,83.91,74.71,5.17,50.0,0.0,0.0,16.38,94.83,100.0,16.09,0.86,82.18,MOTT HALL BRONX HIGH SCHOOL,32,BRONX,2015,,,,,,
320900011260,0.0,6.56,25.53,80.33,50.12,1.17,85.01,67.21,0.7,49.88,0.0,0.0,19.67,99.3,100.0,14.99,0.7,92.04,BRONX CENTER FOR SCI & MATH,32,BRONX,2015,,,,,,
320900011263,0.53,1.87,29.68,85.29,48.66,2.41,82.09,67.91,9.36,51.34,0.0,0.0,14.71,90.64,100.0,17.91,0.0,66.58,VALIDUS PREP ACADEMY,32,BRONX,2015,,,,,,
320900011276,0.0,1.42,29.86,83.41,45.02,7.58,86.26,66.35,16.59,54.98,0.0,0.0,16.59,83.41,100.0,13.74,2.37,45.02,LEADERSHIP INSTITUTE,32,BRONX,2015,,,,,,
320900011297,0.64,0.64,25.27,86.3,43.68,3.85,77.73,72.59,13.7,56.32,0.0,0.21,13.7,86.3,100.0,22.27,0.64,66.38,MORRIS ACADEMY FOR COLLA STUDIES,32,BRONX,2015,,,,,,
320900011324,0.0,4.67,31.52,85.99,50.58,3.89,87.94,63.42,2.33,49.42,0.0,0.0,14.01,97.67,100.0,12.06,0.39,95.72,BRONX EARLY COL ACAD-TEACH/LEARN,32,BRONX,2015,,,,,,
320900011329,5.51,0.29,23.77,76.52,56.23,6.09,77.97,69.28,23.19,43.77,0.0,0.0,23.48,76.81,100.0,22.03,1.16,53.91,DREAMYARD PREPARATORY SCHOOL,32,BRONX,2015,,,,,,
320900011365,0.0,0.0,0.66,94.06,48.51,19.47,95.05,99.34,71.62,51.49,0.0,0.0,5.94,28.38,100.0,4.95,0.0,91.09,ACADEMY FOR LANGUAGE AND TECHNOLOGY,32,BRONX,2015,,,,,,
320900011403,0.95,2.13,24.17,90.05,54.03,7.82,91.94,71.56,86.73,45.97,0.0,0.0,9.95,13.27,100.0,8.06,1.18,73.7,BRONX INTERNATIONAL HIGH SCHOOL,32,BRONX,2015,,,,,,
320900011404,1.07,0.0,31.02,85.03,52.41,4.55,74.6,67.91,22.46,47.59,0.0,0.0,14.97,77.54,100.0,25.4,0.0,62.3,SCHOOL FOR EXCELLENCE,32,BRONX,2015,,,,,,
320900011412,0.0,1.32,37.57,78.31,47.62,6.08,77.25,60.58,22.75,52.38,0.0,0.26,21.69,77.25,100.0,22.75,0.26,46.83,BRONX HIGH SCHOOL OF BUSINESS,32,BRONX,2015,,,,,,
320900011413,0.65,7.14,45.13,68.51,60.71,2.6,95.45,46.43,1.62,39.29,0.0,0.0,31.49,98.38,100.0,4.55,0.65,87.34,BRONX HIGH SCHOOL FOR MEDICAL SCIE,32,BRONX,2015,,,,,,
320900011414,0.0,1.35,21.08,78.65,47.84,2.16,75.68,76.49,40.0,52.16,0.0,0.0,21.35,60.0,100.0,24.32,1.08,38.65,J LEVIN HIGH SCHOOL-MEDIA & COMMUN,32,BRONX,2015,,,,,,
320900011505,0.0,1.41,27.97,81.49,53.92,2.41,83.7,69.22,3.22,46.08,0.0,0.0,18.51,96.78,100.0,16.3,1.41,80.08,"BRONX SCHOOL FOR LAW, GOV, JUSTICE",32,BRONX,2015,,,,,,
320900011517,1.04,1.55,53.89,80.05,51.04,2.59,84.46,43.26,8.03,48.96,0.0,0.0,19.95,91.97,100.0,15.54,0.26,68.39,FREDERICK DOUGLASS ACAD III,32,BRONX,2015,,,,,,
320900011525,1.27,0.56,40.2,80.25,50.92,3.24,77.86,57.97,7.9,49.08,0.0,0.0,19.75,92.1,100.0,22.14,0.0,60.08,BRONX LEADERSHIP ACAD HIGH SCHOOL,32,BRONX,2015,,,,,,
320900011543,0.0,0.0,38.44,90.39,84.68,2.4,75.08,61.56,9.61,15.32,0.0,0.0,9.61,90.39,100.0,24.92,0.0,63.96,HIGH SCHOOL FOR VIOLIN AND DANCE,32,BRONX,2015,,,,,,
320900011564,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,CLAREMONT INTERNATIONAL HIGH SCHOOL,32,BRONX,2015,,,,,,
320900860807,1.17,2.33,46.69,66.54,59.53,0.78,92.22,49.42,0.78,40.47,0.0,0.0,33.46,99.22,100.0,7.78,0.39,90.27,BRONX PREP CHARTER SCHOOL,32,BRONX,2015,,,,,,
321000010225,0.3,0.91,35.98,69.51,67.99,1.52,81.1,61.89,1.22,32.01,0.0,0.0,30.49,98.78,100.0,18.9,0.91,80.79,THEATRE ARTS PROD COMPANY SCHOOL,32,BRONX,2015,,,,,,
321000010368,0.4,4.55,10.1,84.16,52.08,3.37,86.73,82.38,2.77,47.92,0.0,0.2,15.84,97.23,100.0,13.27,2.38,83.56,IN-TECH ACADEMY (MS/HS 368),32,BRONX,2015,,,,,,
321000010390,0.0,0.0,66.67,100.0,33.33,0.0,100.0,33.33,33.33,66.67,0.0,0.0,0.0,66.67,100.0,0.0,0.0,0.0,MS 390,32,BRONX,2015,,,,,,
321000011141,0.48,8.4,13.25,49.92,49.43,1.45,85.62,55.41,2.58,50.57,0.0,0.16,50.08,97.42,100.0,14.38,22.29,85.3,RIVERDALE/KINGSBRIDGE (MS/HS 141),32,BRONX,2015,,,,,,
321000011213,0.26,5.93,31.96,77.32,18.3,3.09,76.8,60.82,12.11,81.7,0.0,0.52,22.68,87.89,100.0,23.2,0.52,70.36,BRONX ENG & TECH ACADEMY,32,BRONX,2015,,,,,,
321000011237,1.94,2.33,36.7,67.18,86.02,2.33,83.5,54.95,4.47,13.98,0.0,0.0,32.82,95.53,100.0,16.5,4.08,73.4,MARIE CURIE HIGH SCHOOL-NURSING,32,BRONX,2015,,,,,,
321000011243,1.29,4.52,25.16,90.32,40.65,5.48,78.71,68.06,7.1,59.35,0.0,0.0,9.68,92.9,100.0,21.29,0.97,78.71,WEST BRONX ACAD FOR THE FUTURE,32,BRONX,2015,,,,,,
321000011268,0.0,7.38,5.85,88.8,43.26,11.2,96.18,84.22,84.48,56.74,0.0,0.0,11.2,15.52,100.0,3.82,2.54,60.56,KINGSBRIDGE INTNL HIGH SCHOOL,32,BRONX,2015,,,,,,
321000011284,0.0,0.93,30.14,80.14,42.29,2.8,79.44,65.42,6.07,57.71,0.0,0.47,19.86,93.93,100.0,20.56,3.04,67.76,BRONX SCHOOL OF LAW & FINANCE,32,BRONX,2015,,,,,,
321000011319,10.06,0.79,28.6,82.25,57.4,3.55,81.46,60.16,7.69,42.6,0.0,0.0,17.75,92.31,100.0,18.54,0.39,18.54,PULSE HIGH SCHOOL,32,BRONX,2015,,,,,,
321000011342,0.0,0.24,0.0,91.73,52.07,16.06,97.57,99.76,68.86,47.93,0.0,0.0,8.27,31.14,100.0,2.43,0.0,69.1,INTERNATIONAL SCHOOL FOR LIBERAL ART,32,BRONX,2015,,,,,,
321000011351,0.0,0.0,66.67,33.33,66.67,0.0,100.0,33.33,33.33,33.33,0.0,0.0,66.67,66.67,100.0,0.0,0.0,0.0,BRONX COLLABORATIVE HIGH SCHOOL,32,BRONX,2015,,,,,,
321000011374,0.29,2.31,34.87,86.46,58.79,3.46,86.74,59.08,8.93,41.21,0.0,0.86,13.54,91.07,100.0,13.26,2.59,83.29,"KNOWLEDGE, POWER PREP ACAD INTER HS",32,BRONX,2015,,,,,,
321000011397,0.6,6.63,17.47,75.3,40.66,5.12,99.4,74.7,87.05,59.34,0.0,0.0,24.7,12.95,100.0,0.6,0.6,21.99,ENGLISH LANGUAGE LEARNERS-INTER SUPP,32,BRONX,2015,,,,,,
321000011433,0.0,3.14,23.01,85.56,53.97,8.58,79.92,71.34,15.48,46.03,0.0,0.0,14.44,84.52,100.0,20.08,2.51,67.99,HS FOR TEACHING AND PROFESSIONS,32,BRONX,2015,,,,,,
321000011434,0.55,3.04,27.9,84.81,54.14,4.97,85.36,66.02,7.46,45.86,0.0,0.0,15.19,92.54,100.0,14.64,2.49,67.96,BELMONT PREPARATORY HIGH SCHOOL,32,BRONX,2015,,,,,,
321000011437,0.0,1.42,31.44,87.54,57.79,4.25,80.74,65.16,4.82,42.21,0.0,0.0,12.46,95.18,100.0,19.26,1.98,86.97,FORDHAM HIGH SCHOOL FOR THE ARTS,32,BRONX,2015,,,,,,
321000011438,0.23,2.26,28.51,83.48,37.33,4.3,74.21,68.33,14.25,62.67,0.0,0.0,16.52,85.75,100.0,25.79,0.68,51.13,FORDHAM LEADERSHIP-BUS/TECH,32,BRONX,2015,,,,,,
321000011439,0.28,2.53,29.49,82.87,53.37,3.09,76.97,66.57,12.92,46.63,0.0,0.84,17.13,87.08,100.0,23.03,0.28,76.4,BRONX HIGH SCHOOL-LAW & COMM SVC,32,BRONX,2015,,,,,,
321000011440,0.67,6.81,32.22,73.8,46.18,2.05,83.05,57.89,18.49,53.82,0.0,0.11,26.2,81.51,100.0,16.95,2.3,52.56,DEWITT CLINTON HIGH SCHOOL,32,BRONX,2015,,,,,,
321000011442,0.57,0.28,29.63,81.48,56.7,2.28,91.45,67.24,0.85,43.3,0.0,0.0,18.52,99.15,100.0,8.55,2.28,92.31,CELIA CRUZ BRONX HS OF MUSIC (THE),32,BRONX,2015,,,,,,
321000011445,0.24,64.82,3.39,48.08,42.07,0.0,98.66,7.39,0.0,57.93,0.0,0.44,51.92,100.0,100.0,1.34,23.72,99.43,BRONX HIGH SCHOOL OF SCIENCE,32,BRONX,2015,,,,,,
321000011477,0.45,11.59,25.45,90.68,52.27,14.09,91.36,55.23,20.23,47.73,0.0,0.45,9.32,79.77,100.0,8.64,6.82,92.95,MARBLE HILL HS-INTRNTNL STUDIES,32,BRONX,2015,,,,,,
321000011524,0.0,2.97,14.85,94.06,55.45,8.91,99.01,78.22,86.14,44.55,0.0,0.0,5.94,13.86,100.0,0.99,3.96,41.58,CROTONA INTERNATIONAL HIGH SCHOOL,32,BRONX,2015,,,,,,
321000011546,0.0,0.26,28.57,79.85,67.6,3.57,79.08,68.62,5.87,32.4,0.0,0.0,20.15,94.13,100.0,20.92,2.55,69.64,BRONX THEATRE HIGH SCHOOL,32,BRONX,2015,,,,,,
321000011549,0.36,3.08,16.67,79.17,45.83,3.08,77.54,77.36,19.57,54.17,0.0,0.36,20.83,80.43,100.0,22.46,2.17,62.68,DISCOVERY HIGH SCHOOL,32,BRONX,2015,,,,,,
321000011565,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,HIGH SCHOOL FOR ENERGY AND TECHNOLOG,32,BRONX,2015,,,,,,
321000011660,0.27,1.62,26.49,78.38,59.86,3.51,72.16,70.41,18.78,40.14,0.0,0.0,21.62,81.22,100.0,27.84,1.22,46.62,GRACE DODGE CAREER AND TECH HS,32,BRONX,2015,,,,,,
321000011696,0.78,20.67,8.79,29.46,46.77,0.0,99.22,14.47,0.0,53.23,0.0,0.0,70.54,100.0,100.0,0.78,55.3,99.48,HS AMER STUDIES AT LEHMAN COLL,32,BRONX,2015,,,,,,
321000860704,0.93,1.4,31.78,70.56,62.62,4.67,82.24,62.15,11.21,37.38,0.0,1.87,29.44,88.79,100.0,17.76,1.87,67.29,NEW VISIONS CHARTER HS-HUMANITIES,32,BRONX,2015,,,,,,
321000860904,0.0,1.27,25.85,82.2,58.9,6.36,93.22,71.19,0.85,41.1,0.0,1.27,17.8,99.15,100.0,6.78,0.42,94.92,INTERNATIONAL LEADERSHIP CHARTER SCH,32,BRONX,2015,,,,,,
321000860999,0.0,1.71,44.02,81.2,52.99,2.56,88.89,54.27,1.28,47.01,0.0,0.0,18.8,98.72,100.0,11.11,0.0,88.89,NEW VISIONS CHARTER HS-ADV MATH/SCIE,32,BRONX,2015,,,,,,
321100010370,0.0,0.0,100.0,75.0,75.0,0.0,100.0,0.0,0.0,25.0,0.0,0.0,25.0,100.0,100.0,0.0,0.0,0.0,SCHOOL OF DIPLOMACY,32,BRONX,2015,,,,,,
321100011249,1.38,3.45,61.03,78.97,64.14,0.69,93.45,32.41,2.76,35.86,0.0,0.69,21.03,97.24,100.0,6.55,1.03,97.24,BRONX HEALTH SCIENCES HIGH SCHOOL,32,BRONX,2015,,,,,,
321100011253,0.95,3.09,48.69,72.68,56.29,1.66,80.76,45.61,8.31,43.71,0.0,0.0,27.32,91.69,100.0,19.24,1.66,57.48,BRONX HIGH SCH-WRITING & COMM ARTS,32,BRONX,2015,,,,,,
321100011265,0.43,3.86,36.48,68.24,39.48,1.07,84.98,57.3,3.22,60.52,0.0,0.21,31.76,96.78,100.0,15.02,1.72,77.9,BRONX LAB SCHOOL,32,BRONX,2015,,,,,,
321100011270,0.57,1.99,64.67,70.09,47.58,0.57,77.78,31.62,3.7,52.42,0.0,0.0,29.91,96.3,100.0,22.22,1.14,70.66,ACAD-SCHOLARSHIP & ENTREPRENEURSHIP,32,BRONX,2015,,,,,,
321100011275,0.62,4.55,36.16,50.21,12.81,2.48,80.58,57.64,7.02,87.19,0.0,0.41,49.79,92.98,100.0,19.42,0.62,82.02,HIGH SCHOOL-COMPUTERS & TECHNOLOGY,32,BRONX,2015,,,,,,
321100011288,0.17,9.88,35.85,70.52,42.71,1.68,83.92,45.56,3.18,57.29,0.0,0.0,29.48,96.82,100.0,16.08,8.54,84.09,COLLEGIATE INST FOR MATH & SCI,32,BRONX,2015,,,,,,
321100011290,0.63,4.42,52.63,71.16,66.74,3.16,79.37,41.26,4.21,33.26,0.0,0.0,28.84,95.79,100.0,20.63,1.05,71.79,BRONX ACADEMY OF HEALTH CAREERS,32,BRONX,2015,,,,,,
321100011299,0.65,8.23,35.28,79.22,40.26,4.98,76.62,44.16,5.63,59.74,0.0,0.0,20.78,94.37,100.0,23.38,11.69,71.65,ASTOR COLLEGIATE ACADEMY,32,BRONX,2015,,,,,,
321100011418,0.63,2.11,25.05,67.16,46.53,3.16,77.05,66.53,1.47,53.47,0.0,0.0,32.84,98.53,100.0,22.95,5.68,61.47,BRONX HIGH SCHOOL FOR THE VISUAL ART,32,BRONX,2015,,,,,,
321100011455,0.78,1.69,53.23,58.9,41.28,2.05,84.67,42.43,7.54,58.72,0.0,0.0,41.1,92.46,100.0,15.33,1.87,65.6,HARRY S TRUMAN HIGH SCHOOL,32,BRONX,2015,,,,,,
321100011508,1.07,2.14,27.81,86.1,47.06,1.6,80.21,55.08,1.6,52.94,0.0,0.0,13.9,98.4,100.0,19.79,13.9,75.94,BRONXDALE HIGH SCHOOL,32,BRONX,2015,,,,,,
321100011509,4.47,16.76,12.29,95.53,48.6,14.53,98.88,57.54,68.72,51.4,0.0,0.0,4.47,31.28,100.0,1.12,8.94,64.8,HIGH SCHOOL FOR LAN-INNO,32,BRONX,2015,,,,,,
321100011513,1.28,12.78,9.58,92.97,50.8,30.03,98.08,71.88,48.24,49.2,0.0,0.0,7.03,51.76,100.0,1.92,4.47,86.9,NEW WORLD HIGH SCHOOL,32,BRONX,2015,,,,,,
321100011514,1.44,1.92,59.13,68.27,43.27,2.64,74.76,36.06,4.81,56.73,0.0,0.0,31.73,95.19,100.0,25.24,1.44,68.75,BRONXWOOD PREP ACADEMY (THE),32,BRONX,2015,,,,,,
321100011542,0.93,4.91,37.85,68.22,50.93,0.23,84.81,48.6,1.64,49.07,0.0,0.0,31.78,98.36,100.0,15.19,7.71,90.42,PELHAM PREPARATORY ACADEMY,32,BRONX,2015,,,,,,
321100011544,0.56,0.93,39.11,69.65,47.86,2.61,75.98,58.29,6.7,52.14,0.0,0.0,30.35,93.3,100.0,24.02,1.12,63.69,HIGH SCHOOL OF CONTEMPORARY ARTS,32,BRONX,2015,,,,,,
321100011545,0.0,1.87,24.6,65.24,18.72,4.55,65.78,71.66,9.89,81.28,0.0,0.27,34.76,90.11,100.0,34.22,1.6,69.52,BRONX AEROSPACE HIGH SCHOOL,32,BRONX,2015,,,,,,
321200010242,2.06,6.58,30.04,86.83,57.61,2.47,79.01,60.08,4.94,42.39,0.0,0.0,13.17,95.06,100.0,20.99,1.23,79.01,MOTT HALL V,32,BRONX,2015,,,,,,
321200010372,0.87,6.06,25.97,59.31,47.19,4.76,78.35,61.04,3.03,52.81,0.0,0.0,40.69,96.97,100.0,21.65,6.06,77.92,URBAN ASSEMBLY-WILDLIFE CONSERVATION,32,BRONX,2015,,,,,,
321200011248,0.56,1.97,25.0,88.48,45.51,3.37,70.22,70.22,16.85,54.49,0.0,1.12,11.52,83.15,100.0,29.78,1.12,67.42,METROPOLITAN HIGH SCHOOL (THE),32,BRONX,2015,,,,,,
321200011251,1.31,0.52,28.8,87.43,48.95,4.97,76.7,68.32,13.87,51.05,0.0,0.26,12.57,86.13,100.0,23.3,0.79,62.83,EXPLORATIONS ACADEMY,32,BRONX,2015,,,,,,
321200011267,0.0,0.47,25.94,89.15,50.94,3.3,78.3,73.11,9.43,49.06,0.0,0.0,10.85,90.57,100.0,21.7,0.47,83.49,BRONX LATIN SCHOOL,32,BRONX,2015,,,,,,
321200011271,0.51,3.08,25.64,78.72,49.74,4.1,72.56,70.0,9.23,50.26,0.0,0.0,21.28,90.77,100.0,27.44,0.77,74.87,EAST BRONX ACADEMY FOR THE FUTURE,32,BRONX,2015,,,,,,
321200011278,0.81,0.0,47.97,82.11,55.28,1.22,73.58,50.0,17.07,44.72,0.0,0.81,17.89,82.93,100.0,26.42,0.41,37.8,PEACE AND DIVERSITY ACADEMY,32,BRONX,2015,,,,,,
321200011388,0.0,0.0,0.0,91.85,48.03,13.48,98.88,100.0,84.55,51.97,0.0,0.0,8.15,15.45,100.0,1.12,0.0,81.74,PAN AMERICAN INTERNATIONAL HS-MONROE,32,BRONX,2015,,,,,,
321200011446,0.0,0.95,37.2,83.41,69.19,2.13,87.2,60.43,5.92,30.81,0.0,0.47,16.59,94.08,100.0,12.8,0.95,32.7,ARTURO A SCHOMBURG SATTELLITE-BRONX,32,BRONX,2015,,,,,,
321200011478,0.0,7.19,25.0,82.19,55.31,1.56,96.56,64.69,1.25,44.69,0.0,0.31,17.81,98.75,100.0,3.44,2.81,96.25,CINEMA SCHOOL (THE),32,BRONX,2015,,,,,,
321200011479,0.0,1.24,36.65,86.34,51.86,0.62,67.08,61.49,12.73,48.14,0.0,0.0,13.66,87.27,100.0,32.92,0.62,53.11,BRONX CAREER AND COLLEGE PREP HS,32,BRONX,2015,,,,,,
321200011480,0.2,1.23,35.86,80.74,65.16,1.23,88.73,61.48,10.04,34.84,0.0,0.41,19.26,89.96,100.0,11.27,0.82,21.31,BRONX REGIONAL HIGH SCHOOL,32,BRONX,2015,,,,,,
321200011511,0.0,2.38,38.69,84.52,58.93,1.19,79.17,54.17,8.33,41.07,0.0,1.19,15.48,91.67,100.0,20.83,3.57,69.64,BRONX ENVISION ACADEMY,32,BRONX,2015,,,,,,
321200011521,1.94,0.97,33.01,82.52,40.29,2.43,83.98,62.14,8.25,59.71,0.0,0.97,17.48,91.75,100.0,16.02,0.97,71.84,METROPOLITAN SOUNDVIEW HIGH (THE),32,BRONX,2015,,,,,,
