AGGREGATION_CODE,AMERICAN INDIAN OR ALASKA NATIVE,ASIAN OR PACIFIC ISLANDER,BLACK,ECONOMICALLY DISADVANTAGED,LIMITED ENGLISH PROFICIENT,FEMALE,GENERAL EDUCATION STUDENTS,HISPANIC,MALE,MIGRANT,MULTIRACIAL,NOT LIMITED ENGLISH PROFICIENT,NOT ECONOMICALLY DISADVANTAGED,NOT MIGRANT,STUDENTS WITH DISABILITIES,WHITE,PCT_GRAD,AGGREGATION_NAME,COUNTY_CODE,COUNTY_NAME,YEAR
310600011540,0.0,2.86,31.52,75.0,2.32,52.86,90.89,61.07,47.14,0.0,1.07,55.36,25.0,0.0,9.11,0.89,79.2,A PHILIP RANDOLPH CAMPUS HIGH SCHOOL,31,NEW YORK,2016
310600011552,0.0,0.0,0.0,38.0,60.14,54.78,0.0,0.0,45.22,0.0,0.0,39.86,4.2,0.0,0.0,0.0,71.79,GREGORIO LUPERON HS-SCI & MATH,31,NEW YORK,2016
310600860887,0.0,0.0,5.0,88.12,0.0,50.31,90.31,40.0,49.69,0.0,0.0,0.0,11.88,0.0,9.69,0.0,94.38,NEW HEIGHTS ACADEMY CHARTER SCHOOL,31,NEW YORK,2016
320700011221,0.0,0.0,7.17,23.99,0.0,48.6,77.57,70.72,51.4,0.0,0.0,0.0,1.87,0.0,22.43,0.0,93.15,SOUTH BRONX PREPARATORY,32,BRONX,2016
320700011321,0.0,0.0,11.76,39.22,0.0,49.02,22.55,60.78,23.53,0.0,0.0,0.0,4.9,0.0,5.88,0.0,45.1,CROTONA ACADEMY HIGH SCHOOL,32,BRONX,2016
320700011334,0.0,0.0,16.43,20.33,72.98,48.19,0.0,70.75,51.81,0.0,0.0,27.02,5.57,0.0,0.0,0.0,64.07,INTERNATIONAL COMMUNITY HIGH SCHOOL,32,BRONX,2016
320700011379,0.0,0.0,7.11,69.91,4.74,61.85,75.59,63.98,38.15,0.0,0.0,72.27,30.09,0.0,24.41,0.0,30.33,JILL CHAIFETZ TRANSFER HIGH SCHOOL,32,BRONX,2016
320700011381,0.0,0.0,5.47,76.6,1.52,53.19,76.9,69.0,46.81,0.0,0.0,25.23,23.4,0.0,23.1,0.0,25.84,BRONX HAVEN HIGH SCHOOL,32,BRONX,2016
320700011427,0.0,0.0,0.0,43.92,6.08,53.04,78.72,67.57,46.96,0.0,0.0,69.59,9.46,0.0,21.28,0.0,67.57,COMMUNITY SCHOOL-SOCIAL JUSTICE,32,BRONX,2016
320700011473,0.0,0.0,22.16,90.09,1.46,47.23,77.26,73.47,52.77,0.0,0.0,25.07,9.91,0.0,22.74,0.0,64.14,MOTT HAVEN VILLAGE PREP HIGH SCHOOL,32,BRONX,2016
320700011495,0.0,0.0,25.44,84.96,0.0,55.97,72.12,66.37,44.03,0.0,0.0,0.0,15.04,0.0,6.42,0.0,96.68,UNIVERSITY HEIGHTS SECONDARY SCHOOL,32,BRONX,2016
320700011500,0.0,1.86,21.43,71.12,0.0,57.45,84.47,70.19,42.55,0.0,0.0,0.0,28.88,0.0,15.53,0.0,87.27,HOSTOS-LINCOLN ACADEMY OF SCIENCE,32,BRONX,2016
320700011520,0.0,0.0,0.0,82.17,11.46,50.32,72.61,69.43,49.68,0.0,0.0,45.22,17.83,0.0,27.39,0.0,55.41,FOREIGN LANG ACAD OF GLOBAL STUDIES,32,BRONX,2016
320700011522,0.0,0.0,16.93,88.36,6.35,14.81,76.46,71.16,85.19,0.0,0.0,93.65,11.64,0.0,23.54,0.0,59.79,BRONX DESIGN-CONSTRUCTION ACADEMY,32,BRONX,2016
320700011527,0.0,0.0,19.77,83.69,9.21,43.76,74.09,61.42,56.24,0.0,0.0,90.79,16.31,0.0,25.91,0.0,75.05,BRONX LEADERSHIP ACAD II HIGH SCHOOL,32,BRONX,2016
320700011547,0.0,0.0,0.0,79.09,10.19,47.18,73.19,71.58,52.82,0.0,0.0,89.81,20.91,0.0,26.81,0.0,56.57,NEW EXPLORERS HIGH SCHOOL,32,BRONX,2016
320700011548,0.0,0.0,4.86,83.25,7.54,16.58,75.54,67.67,83.42,0.0,0.0,92.46,16.75,0.0,24.46,0.0,74.71,URBAN ASSEMBLY SCHOOL CAR IN SPORTS,32,BRONX,2016
320700011551,0.0,0.0,0.0,82.85,8.09,59.87,79.29,70.23,40.13,0.0,0.0,91.91,17.15,0.0,20.71,0.0,64.72,URBAN ASSEMBLY BRONX OF LETTERS,32,BRONX,2016
320700011557,0.0,0.0,20.6,68.24,4.47,48.39,70.47,67.25,51.61,0.0,0.0,72.7,31.76,0.0,29.53,0.0,30.77,MOTT HAVEN COMMUNITY HIGH SCHOOL,32,BRONX,2016
320700011600,0.0,0.0,12.03,83.85,9.62,9.28,72.51,67.7,90.72,0.0,0.0,90.38,16.15,0.0,27.49,0.0,71.48,ALFRED E SMITH CAREER-TECH HIGH SCH,32,BRONX,2016
320700011670,0.0,0.0,39.49,81.52,5.62,65.58,79.17,55.8,34.42,0.0,0.0,94.38,18.48,0.0,20.83,0.0,64.49,HEALTH OPPORTUNITIES HIGH SCHOOL,32,BRONX,2016
320700860820,0.0,0.0,26.12,64.08,0.0,56.73,85.71,62.45,43.27,0.0,0.0,0.0,35.92,0.0,14.29,0.0,97.14,KIPP ACADEMY CHARTER SCHOOL,32,BRONX,2016
320700860920,0.0,0.0,0.0,89.82,2.1,58.68,85.33,71.56,41.32,0.0,0.0,23.05,10.18,0.0,14.67,0.0,97.6,UNIVERSITY PREP CHARTER HIGH SCHOOL,32,BRONX,2016
320700860926,0.0,0.0,39.6,85.75,8.83,40.17,86.61,60.4,59.83,0.0,0.0,91.17,14.25,0.0,13.39,0.0,91.74,NYC CHARTER HS - AECI,32,BRONX,2016
320700861018,0.0,0.0,0.0,81.48,7.41,47.62,73.02,57.14,48.68,0.0,0.0,88.89,14.81,0.0,23.28,0.0,86.77,NEW VISIONS CHARTER HS-HUMANITIES II,32,BRONX,2016
320800010312,0.0,0.0,15.29,65.18,0.0,52.02,74.31,64.54,47.98,0.0,0.0,0.0,34.82,0.0,25.69,0.0,70.28,MILLENIUM ART ACADEMY,32,BRONX,2016
320800011269,0.0,0.0,0.0,74.26,6.25,54.41,76.1,77.21,45.59,0.0,0.0,70.22,25.74,0.0,23.9,0.0,68.75,BRONX STUDIO SCHOOL-WRITERS-ARTISTS,32,BRONX,2016
320800011282,0.0,2.95,43.36,83.19,0.0,0.0,77.88,46.61,0.0,0.0,0.0,0.0,16.81,0.0,22.12,0.0,64.9,WOMEN'S ACADEMY OF EXCELLENCE,32,BRONX,2016
320800011293,0.0,0.0,26.83,62.75,0.0,60.75,77.38,57.65,39.25,0.0,0.0,0.0,37.25,0.0,22.62,6.65,75.39,RENAISSANCE HIGH SCHOOL-MTT,32,BRONX,2016
320800011305,0.0,0.0,25.77,66.11,12.89,33.33,68.91,65.83,66.67,0.0,0.0,87.11,33.89,0.0,31.09,0.0,63.59,PABLO NERUDA ACADEMY,32,BRONX,2016
320800011332,0.0,0.0,8.61,39.33,6.37,44.94,74.91,58.43,55.06,0.0,0.0,44.94,11.99,0.0,25.09,0.0,62.55,HOLCOMBE L RUCKER SCHOOL OF COMMUNIT,32,BRONX,2016
320800011367,0.0,0.0,32.87,72.47,5.62,33.99,76.4,58.15,66.01,0.0,0.0,47.75,27.53,0.0,23.6,0.0,60.67,"ARCHIMEDES ACAD-MATH, SCI, TECH",32,BRONX,2016
320800011376,0.0,0.0,0.0,57.09,7.09,55.12,75.59,72.44,44.88,0.0,0.0,47.24,42.91,0.0,24.41,0.0,64.17,ANTONIA PANTOJA PREP ACADEMY,32,BRONX,2016
320800011377,0.0,0.0,25.8,68.41,1.45,53.91,90.43,56.52,46.09,0.0,0.0,26.67,31.59,0.0,9.57,0.0,23.48,BRONX COMMUNITY HIGH SCHOOL,32,BRONX,2016
320800011405,0.34,5.39,22.85,67.1,6.94,38.86,76.32,56.23,61.14,0.0,0.0,93.06,32.9,0.0,23.68,8.64,56.96,HERBERT H LEHMAN HIGH SCHOOL,32,BRONX,2016
320800011432,0.0,0.0,9.9,61.98,64.54,51.12,87.22,77.96,48.88,0.0,0.0,35.46,38.02,0.0,12.78,0.0,59.74,BRONX BRIDGES HIGH SCHOOL,32,BRONX,2016
320800011452,0.0,0.0,0.0,69.29,1.87,46.07,67.04,66.67,53.93,0.0,0.0,19.85,30.71,0.0,32.96,0.0,66.29,BRONX GUILD HIGH SCHOOL,32,BRONX,2016
320800011519,0.0,0.0,16.09,84.48,9.2,49.71,68.97,66.09,50.29,0.0,0.0,90.8,15.52,0.0,31.03,0.0,49.43,F R DE GAUTIER INST-LAW & POLICY,32,BRONX,2016
320800011530,0.0,0.0,0.0,78.83,12.76,46.68,72.96,58.16,53.32,0.0,0.0,87.24,21.17,0.0,27.04,0.0,48.98,BANANA KELLY HIGH SCHOOL,32,BRONX,2016
320800011537,0.0,0.0,16.98,78.93,0.0,54.72,90.25,58.18,45.28,0.0,0.0,0.0,21.07,0.0,9.75,0.0,22.96,BRONX ARENA HIGH SCHOOL,32,BRONX,2016
320800011558,0.0,0.0,30.61,55.1,0.0,55.1,85.71,53.06,44.9,0.0,0.0,0.0,44.9,0.0,14.29,10.2,74.49,WESTCHESTER SQUARE ACADEMY,32,BRONX,2016
320800011559,0.0,0.0,0.0,79.74,0.0,58.82,83.66,57.52,37.91,0.0,0.0,0.0,16.99,0.0,13.07,0.0,69.93,SCHOOL FOR TOURISM AND HOSPITALITY,32,BRONX,2016
320800011561,0.0,0.0,43.56,63.37,0.0,36.63,72.28,48.51,60.4,0.0,0.0,0.0,33.66,0.0,24.75,0.0,64.85,BRONX COMPASS HIGH SCHOOL,32,BRONX,2016
320800860903,0.0,0.0,8.66,88.98,0.0,57.09,84.65,67.32,42.91,0.0,0.0,0.0,11.02,0.0,15.35,0.0,94.49,HYDE LEADERSHIP CHARTER SCHOOL,32,BRONX,2016
320800861017,0.0,0.0,40.0,77.39,4.35,46.96,83.48,55.65,53.04,0.0,0.0,95.65,22.61,0.0,16.52,0.0,96.09,NEW VISIONS CHTR HS-ADV MA/SCI II,32,BRONX,2016
320900010327,0.0,0.0,0.0,95.5,0.0,50.45,82.88,74.77,49.55,0.0,0.0,0.0,4.5,0.0,17.12,0.0,83.33,COMP MODEL SCH PROJECT MS 327,32,BRONX,2016
320900011227,0.0,0.0,15.38,69.78,24.45,45.6,76.1,68.96,54.4,0.0,0.0,75.55,30.22,0.0,23.9,0.0,57.97,BRONX COLLEGIATE ACADEMY,32,BRONX,2016
320900011231,0.0,0.0,64.31,73.84,0.0,0.0,73.02,22.34,0.0,0.0,2.72,0.0,26.16,0.0,26.98,0.0,80.65,EAGLE ACADEMY FOR YOUNG MEN,32,BRONX,2016
320900011241,0.0,0.0,6.35,84.76,0.0,49.52,79.05,66.35,50.48,0.0,0.0,0.0,15.24,0.0,20.95,0.0,85.08,URBAN ASSMBLY SCHOOL-APPL MATH,32,BRONX,2016
320900011250,0.0,0.0,0.0,87.53,6.87,49.62,81.17,52.67,50.38,0.0,0.0,93.13,12.47,0.0,18.83,0.0,84.73,EXIMIUS COLLEGE PREP ACADEMY,32,BRONX,2016
320900011252,0.0,0.0,19.79,84.32,5.66,51.93,81.23,72.49,48.07,0.0,0.0,71.21,15.68,0.0,18.77,0.0,78.41,MOTT HALL BRONX HIGH SCHOOL,32,BRONX,2016
320900011260,0.0,0.0,28.6,85.81,0.0,51.16,86.51,63.72,48.84,0.0,0.0,0.0,14.19,0.0,13.49,0.0,90.93,BRONX CENTER FOR SCI & MATH,32,BRONX,2016
320900011263,0.0,0.0,0.0,82.23,5.04,51.46,80.11,66.05,48.54,0.0,0.0,43.5,17.77,0.0,19.89,0.0,68.97,VALIDUS PREP ACADEMY,32,BRONX,2016
320900011276,0.0,0.0,6.67,46.67,17.14,44.76,74.76,66.19,55.24,0.0,0.0,82.86,9.52,0.0,25.24,0.0,52.38,LEADERSHIP INSTITUTE,32,BRONX,2016
320900011297,0.0,0.0,0.0,86.62,10.56,50.0,75.82,67.84,50.0,0.0,0.0,89.44,13.38,0.0,24.18,0.0,68.31,MORRIS ACADEMY FOR COLLA STUDIES,32,BRONX,2016
320900011324,0.0,0.0,0.0,80.47,0.0,48.83,83.2,61.72,51.17,0.0,0.0,0.0,19.53,0.0,16.8,0.0,93.75,BRONX EARLY COL ACAD-TEACH/LEARN,32,BRONX,2016
320900011329,0.0,0.0,23.3,74.43,19.42,59.22,80.26,63.43,40.78,0.0,0.0,80.58,25.57,0.0,19.74,0.0,61.17,DREAMYARD PREPARATORY SCHOOL,32,BRONX,2016
320900011365,0.0,0.0,0.0,24.23,52.56,47.78,22.18,0.0,52.22,0.0,0.0,47.44,2.05,0.0,1.71,0.0,92.83,ACADEMY FOR LANGUAGE AND TECHNOLOGY,32,BRONX,2016
320900011403,0.0,0.0,14.25,51.3,77.2,52.85,91.71,72.54,47.15,0.0,0.0,22.8,5.7,0.0,8.29,0.0,78.24,BRONX INTERNATIONAL HIGH SCHOOL,32,BRONX,2016
320900011404,0.0,0.0,0.0,83.14,25.74,49.41,70.71,70.71,50.59,0.0,0.0,74.26,16.86,0.0,29.29,0.0,63.02,SCHOOL FOR EXCELLENCE,32,BRONX,2016
320900011412,0.0,0.0,0.0,72.28,17.49,43.23,73.27,58.09,56.77,0.0,0.0,82.51,27.72,0.0,26.73,0.0,53.8,BRONX HIGH SCHOOL OF BUSINESS,32,BRONX,2016
320900011413,0.0,0.0,40.91,64.94,0.0,55.19,47.4,51.95,44.81,0.0,0.0,0.0,35.06,0.0,3.25,0.0,92.21,BRONX HIGH SCHOOL FOR MEDICAL SCIE,32,BRONX,2016
320900011414,0.0,0.0,8.59,71.09,34.77,44.14,77.73,75.78,55.86,0.0,0.0,65.23,28.91,0.0,22.27,0.0,46.48,J LEVIN HIGH SCHOOL-MEDIA & COMMUN,32,BRONX,2016
320900011505,0.0,0.0,14.72,83.41,0.0,57.01,83.88,70.79,42.99,0.0,0.0,0.0,16.59,0.0,16.12,0.0,83.88,"BRONX SCHOOL FOR LAW, GOV, JUSTICE",32,BRONX,2016
320900011517,0.0,0.0,53.93,78.05,4.07,49.32,78.59,21.68,50.68,0.0,0.0,47.15,21.95,0.0,21.41,0.0,66.4,FREDERICK DOUGLASS ACAD III,32,BRONX,2016
320900011525,0.0,0.0,17.82,79.45,6.18,49.57,77.87,59.48,50.43,0.0,0.0,93.82,20.55,0.0,22.13,0.0,63.94,BRONX LEADERSHIP ACAD HIGH SCHOOL,32,BRONX,2016
320900011543,0.0,0.0,35.37,90.68,4.82,81.99,70.74,64.63,18.01,0.0,0.0,50.8,9.32,0.0,29.26,0.0,67.52,HIGH SCHOOL FOR VIOLIN AND DANCE,32,BRONX,2016
320900011564,0.0,0.0,31.34,91.04,58.21,44.78,0.0,61.19,55.22,0.0,0.0,41.79,8.96,0.0,0.0,0.0,67.91,CLAREMONT INTERNATIONAL HIGH SCHOOL,32,BRONX,2016
320900860807,0.0,0.0,11.07,70.49,0.0,56.56,70.49,38.11,43.44,0.0,0.0,0.0,29.51,0.0,7.79,0.0,90.57,BRONX PREP CHARTER SCHOOL,32,BRONX,2016
321000010225,0.0,0.0,6.77,61.94,0.0,69.03,82.9,68.71,30.97,0.0,0.0,0.0,38.06,0.0,17.1,0.0,81.94,THEATRE ARTS PROD COMPANY SCHOOL,32,BRONX,2016
321000010368,0.0,1.76,9.7,85.54,4.41,51.15,87.48,83.07,48.85,0.0,0.0,72.13,14.46,0.0,12.52,2.12,87.3,IN-TECH ACADEMY (MS/HS 368),32,BRONX,2016
321000011141,0.0,0.0,14.55,51.34,0.84,45.15,83.95,50.84,54.85,0.0,0.0,25.08,48.66,0.0,16.05,26.59,88.13,RIVERDALE/KINGSBRIDGE (MS/HS 141),32,BRONX,2016
321000011213,0.0,4.83,24.66,80.43,4.83,21.72,79.36,60.05,78.28,0.0,0.0,21.72,19.57,0.0,20.64,0.0,72.65,BRONX ENG & TECH ACADEMY,32,BRONX,2016
321000011237,0.0,1.99,37.57,57.65,2.39,84.89,82.5,54.67,15.11,0.0,0.0,48.71,42.35,0.0,17.5,1.19,75.15,MARIE CURIE HIGH SCHOOL-NURSING,32,BRONX,2016
321000011243,0.0,0.0,17.77,91.99,7.32,45.3,77.35,68.64,54.7,0.0,0.0,68.29,8.01,0.0,22.65,0.0,84.32,WEST BRONX ACAD FOR THE FUTURE,32,BRONX,2016
321000011268,0.0,4.08,2.86,91.43,84.69,44.29,72.24,85.92,55.71,0.0,0.0,15.31,8.57,0.0,3.06,0.0,52.65,KINGSBRIDGE INTNL HIGH SCHOOL,32,BRONX,2016
321000011284,0.0,0.0,6.98,72.07,8.73,46.88,79.55,63.59,53.12,0.0,0.0,91.27,27.93,0.0,20.45,0.0,72.32,BRONX SCHOOL OF LAW & FINANCE,32,BRONX,2016
321000011319,6.81,0.0,24.89,83.19,9.36,53.19,78.72,61.06,46.81,0.0,0.0,90.64,16.81,0.0,21.28,0.0,20.85,PULSE HIGH SCHOOL,32,BRONX,2016
321000011342,0.0,0.0,0.0,91.26,53.98,50.39,43.7,0.0,49.61,0.0,0.0,46.02,8.74,0.0,7.71,0.0,71.98,INTERNATIONAL SCHOOL FOR LIBERAL ART,32,BRONX,2016
321000011351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BRONX COLLABORATIVE HIGH SCHOOL,32,BRONX,2016
321000011374,0.0,0.0,32.46,84.65,7.24,59.21,80.92,60.53,40.79,0.0,0.0,73.46,15.35,0.0,19.08,2.19,86.62,"KNOWLEDGE, POWER PREP ACAD INTER HS",32,BRONX,2016
321000011397,0.0,0.0,14.43,76.62,86.32,40.05,0.0,72.14,59.95,0.0,0.0,13.68,23.38,0.0,0.0,0.0,26.37,ENGLISH LANGUAGE LEARNERS-INTER SUPP,32,BRONX,2016
321000011433,0.0,0.0,12.33,82.16,16.96,55.07,78.63,74.01,44.93,0.0,0.0,83.04,17.84,0.0,21.37,0.0,70.04,HS FOR TEACHING AND PROFESSIONS,32,BRONX,2016
321000011434,0.0,0.0,5.8,84.25,2.76,55.25,89.5,66.85,44.75,0.0,0.0,20.44,15.75,0.0,10.5,0.0,80.11,BELMONT PREPARATORY HIGH SCHOOL,32,BRONX,2016
321000011437,0.0,0.0,0.0,85.45,2.12,57.88,77.27,61.21,42.12,0.0,0.0,26.06,14.55,0.0,22.73,0.0,93.33,FORDHAM HIGH SCHOOL FOR THE ARTS,32,BRONX,2016
321000011438,0.0,0.0,12.76,85.88,14.35,38.27,73.35,70.62,61.73,0.0,0.0,85.65,14.12,0.0,26.65,0.0,63.55,FORDHAM LEADERSHIP-BUS/TECH,32,BRONX,2016
321000011439,0.0,0.0,18.4,85.33,13.87,55.73,78.67,69.33,44.27,0.0,0.0,86.13,14.67,0.0,21.33,0.0,77.07,BRONX HIGH SCHOOL-LAW & COMM SVC,32,BRONX,2016
321000011440,0.0,7.78,30.59,74.2,19.98,44.58,80.75,57.58,55.42,0.0,0.0,80.02,25.8,0.0,19.25,2.03,51.03,DEWITT CLINTON HIGH SCHOOL,32,BRONX,2016
321000011442,0.0,0.0,0.0,81.55,0.0,63.37,90.64,70.32,36.63,0.0,0.0,0.0,18.45,0.0,9.36,0.0,91.44,CELIA CRUZ BRONX HS OF MUSIC (THE),32,BRONX,2016
321000011445,0.0,63.76,3.28,47.05,0.0,42.07,98.85,6.42,57.93,0.0,4.52,0.0,52.95,0.0,1.15,21.59,99.77,BRONX HIGH SCHOOL OF SCIENCE,32,BRONX,2016
321000011477,0.0,11.21,24.03,90.16,16.25,57.44,92.68,57.21,42.56,0.0,0.0,83.75,9.84,0.0,7.32,5.49,93.59,MARBLE HILL HS-INTRNTNL STUDIES,32,BRONX,2016
321000011524,0.0,0.0,10.85,77.91,89.15,47.29,0.0,86.82,52.71,0.0,0.0,10.85,22.09,0.0,0.0,0.0,44.96,CROTONA INTERNATIONAL HIGH SCHOOL,32,BRONX,2016
321000011546,0.0,0.0,0.0,77.81,6.18,69.38,82.58,64.61,30.62,0.0,0.0,69.66,22.19,0.0,17.42,0.0,73.88,BRONX THEATRE HIGH SCHOOL,32,BRONX,2016
321000011549,0.0,0.98,16.31,77.6,18.07,44.99,76.23,76.62,55.01,0.0,0.0,81.93,22.4,0.0,23.77,0.0,72.3,DISCOVERY HIGH SCHOOL,32,BRONX,2016
321000011565,0.0,0.0,29.03,68.82,0.0,16.13,78.49,65.59,83.87,0.0,0.0,0.0,31.18,0.0,21.51,0.0,81.72,HIGH SCHOOL FOR ENERGY AND TECHNOLOG,32,BRONX,2016
321000011696,0.0,23.51,1.29,27.65,0.0,45.48,0.0,6.72,54.52,0.0,0.0,0.0,72.35,0.0,0.0,53.49,100.0,HS AMER STUDIES AT LEHMAN COLL,32,BRONX,2016
321000860704,0.0,0.0,11.27,69.82,8.36,57.45,80.73,56.36,42.55,0.0,0.0,91.64,30.18,0.0,19.27,0.0,85.09,NEW VISIONS CHARTER HS-HUMANITIES,32,BRONX,2016
321000860904,0.0,0.0,5.22,61.74,0.0,60.87,0.0,72.17,39.13,0.0,0.0,0.0,38.26,0.0,0.0,0.0,91.3,INTERNATIONAL LEADERSHIP CHARTER SCH,32,BRONX,2016
321000860999,0.0,0.0,30.62,83.12,0.0,47.19,85.31,46.56,52.81,0.0,0.0,0.0,16.88,0.0,14.69,0.0,90.62,NEW VISIONS CHARTER HS-ADV MATH/SCIE,32,BRONX,2016
321100011249,0.0,0.0,61.34,78.07,0.0,58.36,49.81,27.88,41.64,0.0,0.0,0.0,21.93,0.0,4.83,0.0,94.42,BRONX HEALTH SCIENCES HIGH SCHOOL,32,BRONX,2016
321100011253,0.0,0.0,44.99,62.59,3.42,54.77,74.57,50.12,45.23,0.0,0.0,44.74,37.41,0.0,25.43,0.0,66.26,BRONX HIGH SCH-WRITING & COMM ARTS,32,BRONX,2016
321100011265,0.0,0.0,39.18,60.14,4.56,44.42,84.05,53.99,55.58,0.0,0.0,43.28,39.86,0.0,15.95,0.0,74.03,BRONX LAB SCHOOL,32,BRONX,2016
321100011270,0.0,0.0,66.28,68.59,2.88,46.11,83.57,0.0,53.89,0.0,0.0,50.14,31.41,0.0,16.43,0.0,69.74,ACAD-SCHOLARSHIP & ENTREPRENEURSHIP,32,BRONX,2016
321100011275,0.0,0.0,31.18,58.92,3.44,13.98,79.14,59.57,86.02,0.0,0.0,47.1,41.08,0.0,20.86,0.0,81.29,HIGH SCHOOL-COMPUTERS & TECHNOLOGY,32,BRONX,2016
321100011288,0.0,11.44,34.62,71.92,0.89,43.54,83.06,43.98,56.46,0.0,0.0,17.53,28.08,0.0,16.94,2.23,83.36,COLLEGIATE INST FOR MATH & SCI,32,BRONX,2016
321100011290,0.0,0.0,52.86,62.11,5.29,67.62,77.31,11.89,32.38,0.0,0.0,66.52,37.89,0.0,22.69,0.0,75.99,BRONX ACADEMY OF HEALTH CAREERS,32,BRONX,2016
321100011299,0.0,6.92,35.56,78.76,2.15,45.58,75.66,44.87,54.42,0.0,0.0,20.53,21.24,0.0,24.34,9.79,73.99,ASTOR COLLEGIATE ACADEMY,32,BRONX,2016
321100011418,0.0,0.0,24.64,64.18,0.0,47.0,77.85,62.94,53.0,0.0,0.0,0.0,35.82,0.0,22.15,4.55,60.04,BRONX HIGH SCHOOL FOR THE VISUAL ART,32,BRONX,2016
321100011455,1.11,1.99,53.21,58.46,5.64,39.99,83.96,40.93,60.01,0.0,0.0,94.36,41.54,0.0,16.04,0.77,68.75,HARRY S TRUMAN HIGH SCHOOL,32,BRONX,2016
321100011508,0.0,0.0,28.26,78.57,0.0,42.55,84.16,57.45,57.45,0.0,0.0,0.0,21.43,0.0,15.84,0.0,77.95,BRONXDALE HIGH SCHOOL,32,BRONX,2016
321100011509,0.0,18.57,11.4,26.06,59.61,50.81,67.1,58.31,49.19,0.0,0.0,40.39,2.93,0.0,3.91,0.0,65.47,HIGH SCHOOL FOR LAN-INNO,32,BRONX,2016
321100011513,0.0,8.7,7.36,45.15,37.12,52.17,46.82,73.58,47.83,0.0,0.0,62.88,4.68,0.0,3.34,0.0,84.95,NEW WORLD HIGH SCHOOL,32,BRONX,2016
321100011514,0.0,0.0,59.85,62.53,3.89,47.93,78.59,17.76,52.07,0.0,0.0,73.97,37.47,0.0,21.41,3.89,70.32,BRONXWOOD PREP ACADEMY (THE),32,BRONX,2016
321100011542,0.0,0.0,37.1,69.91,0.0,48.42,80.77,51.58,51.58,0.0,0.0,0.0,30.09,0.0,19.23,5.43,89.82,PELHAM PREPARATORY ACADEMY,32,BRONX,2016
321100011544,0.0,0.0,0.0,67.7,6.81,43.39,71.21,57.39,56.61,0.0,0.0,93.19,32.3,0.0,28.79,0.0,65.18,HIGH SCHOOL OF CONTEMPORARY ARTS,32,BRONX,2016
321100011545,0.0,0.0,27.3,74.59,4.86,23.51,67.57,58.65,76.49,0.0,0.0,45.95,25.41,0.0,32.43,0.0,70.0,BRONX AEROSPACE HIGH SCHOOL,32,BRONX,2016
321200010242,0.0,0.0,21.81,85.27,1.98,53.82,78.19,66.01,46.18,0.0,0.0,21.53,14.73,0.0,21.81,0.0,85.27,MOTT HALL V,32,BRONX,2016
321200010372,0.0,0.0,11.92,58.28,0.0,52.32,76.16,68.87,47.68,0.0,0.0,0.0,41.72,0.0,23.84,1.66,78.15,URBAN ASSEMBLY-WILDLIFE CONSERVATION,32,BRONX,2016
321200011248,0.0,0.0,13.52,84.28,16.04,44.97,67.92,78.93,55.03,0.0,0.0,83.96,15.72,0.0,32.08,0.0,65.09,METROPOLITAN HIGH SCHOOL (THE),32,BRONX,2016
321200011251,0.0,0.0,8.08,86.91,14.48,43.45,74.37,68.25,56.55,0.0,0.0,85.52,13.09,0.0,25.63,0.0,65.74,EXPLORATIONS ACADEMY,32,BRONX,2016
321200011267,0.0,0.0,12.24,89.87,0.0,54.85,76.79,75.95,45.15,0.0,0.0,0.0,10.13,0.0,23.21,0.0,89.87,BRONX LATIN SCHOOL,32,BRONX,2016
321200011271,0.0,1.3,18.7,83.38,8.31,50.91,67.53,70.39,49.09,0.0,0.0,91.69,16.62,0.0,32.47,0.0,79.22,EAST BRONX ACADEMY FOR THE FUTURE,32,BRONX,2016
321200011278,0.0,0.0,0.0,54.79,11.64,53.42,72.6,53.42,46.58,0.0,0.0,58.22,15.07,0.0,27.4,0.0,49.32,PEACE AND DIVERSITY ACADEMY,32,BRONX,2016
321200011388,0.0,0.0,0.0,53.94,74.76,49.53,0.0,0.0,50.47,0.0,0.0,25.24,7.57,0.0,0.0,0.0,82.97,PAN AMERICAN INTERNATIONAL HS-MONROE,32,BRONX,2016
321200011446,0.0,0.0,16.67,79.29,6.82,63.89,86.62,58.33,36.11,0.0,0.0,69.44,20.71,0.0,13.38,0.0,27.78,ARTURO A SCHOMBURG SATTELLITE-BRONX,32,BRONX,2016
321200011478,0.0,0.0,23.7,79.22,0.0,57.47,46.75,67.21,42.53,0.0,0.0,0.0,20.78,0.0,3.9,0.0,89.94,CINEMA SCHOOL (THE),32,BRONX,2016
321200011479,0.0,0.0,0.0,84.16,14.08,50.44,69.21,58.06,49.56,0.0,0.0,85.92,15.84,0.0,30.79,0.0,46.33,BRONX CAREER AND COLLEGE PREP HS,32,BRONX,2016
321200011480,0.0,0.0,0.0,82.3,10.84,61.28,87.39,60.84,38.72,0.0,0.0,89.16,17.7,0.0,12.61,0.0,17.92,BRONX REGIONAL HIGH SCHOOL,32,BRONX,2016
321200011511,0.0,0.0,12.64,78.81,11.15,54.28,79.55,56.13,42.75,0.0,0.0,85.87,18.22,0.0,17.47,0.0,68.77,BRONX ENVISION ACADEMY,32,BRONX,2016
