AGGREGATION_CODE,AMERICAN INDIAN OR ALASKA NATIVE,ASIAN OR PACIFIC ISLANDER,BLACK,ECONOMICALLY DISADVANTAGED,LIMITED ENGLISH PROFICIENT,FEMALE,FORMERLY LIMITED ENGLISH PROFICIENT,GENERAL EDUCATION STUDENTS,HISPANIC,MALE,MIGRANT,MULTIRACIAL,NOT ECONOMICALLY DISADVANTAGED,NOT LIMITED ENGLISH PROFICIENT,NOT MIGRANT,STUDENTS WITH DISABILITIES,WHITE,PCT_GRAD,AGGREGATION_NAME,COUNTY_CODE,COUNTY_NAME,YEAR
431101040002,0.0,0.0,0.0,40.38,0.0,42.64,0.0,21.89,3.77,57.36,0.0,0.0,59.62,0.0,0.0,2.64,87.55,87.55,RED JACKET HIGH SCHOOL,43,ONTARIO,2018
431201040002,0.0,0.0,0.0,41.55,0.0,38.81,0.0,78.08,0.0,61.19,0.0,0.0,58.45,0.0,0.0,21.92,21.92,91.32,NAPLES HIGH SCHOOL,43,ONTARIO,2018
431301060004,0.0,0.0,0.0,29.11,0.0,49.9,0.0,87.11,2.08,50.1,0.0,0.0,70.89,0.0,0.0,12.89,70.06,91.48,MIDLAKES HIGH SCHOOL,43,ONTARIO,2018
431401040002,0.0,0.0,0.0,27.06,0.0,51.38,0.0,64.22,0.0,48.62,0.0,0.0,72.94,0.0,0.0,10.55,0.0,88.53,HONEOYE MIDDLE/HIGH SCHOOL,43,ONTARIO,2018
431701060004,0.0,3.1,0.0,16.65,0.0,47.95,0.0,96.18,2.88,52.05,0.0,0.0,83.35,0.0,0.0,3.82,91.42,95.24,VICTOR SENIOR HIGH SCHOOL,43,ONTARIO,2018
440102060003,0.0,0.0,8.6,23.93,0.0,49.21,0.0,88.4,20.13,50.79,0.0,0.0,76.07,0.0,0.0,11.6,67.48,95.06,WASHINGTONVILLE SENIOR HIGH SCHOOL,44,ORANGE,2018
440201020001,0.0,1.16,5.79,29.17,0.0,50.46,0.0,79.17,25.46,49.54,0.0,0.0,70.83,0.0,0.0,20.83,61.81,95.14,CHESTER ACADEMY-MIDDLE/HIGH SCHOOL,44,ORANGE,2018
440301060003,0.0,3.69,7.48,21.88,0.0,50.88,0.0,91.32,15.42,49.12,0.0,1.11,78.12,0.0,0.0,8.68,70.18,96.86,CORNWALL CENTRAL HIGH SCHOOL,44,ORANGE,2018
440401060005,0.0,2.45,12.25,41.02,0.7,48.07,0.0,85.88,17.74,51.93,0.0,0.58,58.98,46.09,0.0,14.12,65.69,92.94,PINE BUSH SENIOR HIGH SCHOOL,44,ORANGE,2018
440601040001,0.0,1.48,4.86,26.29,0.0,50.05,0.0,86.27,16.16,49.95,0.0,0.0,73.71,0.0,0.0,13.73,73.6,93.98,GOSHEN CENTRAL HIGH SCHOOL,44,ORANGE,2018
440901040003,0.0,1.35,6.31,23.87,0.0,49.77,0.0,71.17,19.37,50.23,0.0,1.8,76.13,0.0,0.0,6.08,66.22,94.37,JAMES I O'NEILL HIGH SCHOOL,44,ORANGE,2018
441000010009,0.0,0.72,27.88,70.67,2.99,47.37,2.7,84.76,49.59,52.63,0.0,0.34,29.33,97.01,0.0,15.24,18.77,85.19,MIDDLETOWN HIGH SCHOOL,44,ORANGE,2018
441101040001,0.0,0.0,6.08,23.5,0.0,50.78,0.0,87.55,14.08,49.22,0.0,0.0,76.5,0.0,0.0,12.45,77.17,93.48,MINISINK VALLEY HIGH SCHOOL,44,ORANGE,2018
441201060006,0.0,3.2,8.12,20.38,1.17,50.09,0.6,88.0,20.29,49.91,0.0,0.0,79.62,74.74,0.0,12.0,64.34,95.12,MONROE-WOODBURY HIGH SCHOOL,44,ORANGE,2018
441202020001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KIRYAS JOEL VILLAGE SCHOOL,44,ORANGE,2018
441301060004,0.0,0.0,12.49,40.4,0.0,50.9,0.0,84.52,19.67,49.1,0.0,0.0,59.6,0.0,0.0,15.48,64.72,91.1,VALLEY CENTRAL HIGH SCHOOL,44,ORANGE,2018
441600010017,0.0,2.55,24.61,63.47,5.86,49.74,3.54,89.3,47.29,50.26,0.0,0.32,36.53,94.14,0.0,10.7,24.19,81.31,NEWBURGH FREE ACADEMY,44,ORANGE,2018
441600861060,0.0,0.0,40.27,72.4,4.52,52.94,0.0,68.78,45.7,47.06,0.0,0.0,27.6,52.49,0.0,10.41,6.79,14.03,NEWBURGH PREP CHARTER HIGH SCHOOL,44,ORANGE,2018
441800050006,0.0,0.0,6.39,56.27,0.0,48.89,0.0,81.2,9.71,51.11,0.0,0.0,43.73,0.0,0.0,18.8,79.73,86.98,PORT JERVIS SENIOR HIGH SCHOOL,44,ORANGE,2018
441903020001,0.0,0.0,0.0,0.0,0.0,47.52,0.0,20.79,13.86,52.48,0.0,0.0,0.0,0.0,0.0,4.95,66.34,98.02,GEORGE F BAKER HIGH SCH,44,ORANGE,2018
442101060002,0.0,0.0,5.41,19.43,0.0,47.92,0.0,87.44,10.52,52.08,0.0,0.0,80.57,0.0,0.0,12.56,81.74,97.08,WARWICK VALLEY HIGH SCHOOL,44,ORANGE,2018
442115020001,0.0,0.0,0.0,23.18,0.0,47.21,0.0,0.0,16.31,52.79,0.0,0.0,76.82,0.0,0.0,0.0,72.96,94.42,S S SEWARD INSTITUTE,44,ORANGE,2018
450101060003,0.0,0.0,2.93,46.64,0.0,51.29,0.0,88.81,8.61,48.71,0.0,0.0,53.36,0.0,0.0,11.19,77.45,89.67,CHARLES D'AMICO HIGH SCHOOL,45,ORLEANS,2018
450607040002,0.0,0.0,0.0,52.42,0.0,52.42,0.0,46.26,0.0,47.58,0.0,0.0,47.58,0.0,0.0,8.81,65.64,93.83,KENDALL JUNIOR-SENIOR HIGH SCHOOL,45,ORLEANS,2018
450704040001,0.0,0.0,0.0,46.45,0.0,47.54,0.0,83.06,1.37,52.46,0.0,0.0,53.55,0.0,0.0,16.94,88.8,91.8,HOLLEY JUNIOR-SENIOR HIGH SCHOOL,45,ORLEANS,2018
450801060004,0.0,0.0,0.0,45.68,0.0,47.79,0.0,87.52,1.54,52.21,0.0,5.18,54.32,0.0,0.0,12.48,85.6,87.91,MEDINA HIGH SCHOOL,45,ORLEANS,2018
451001040002,0.0,0.0,0.0,45.71,0.0,45.71,0.0,79.52,2.86,54.29,0.0,0.0,54.29,0.0,0.0,20.48,24.76,97.14,L A WEBBER MIDDLE-HIGH SCHOOL,45,ORLEANS,2018
460102040006,0.0,0.0,0.0,52.74,0.0,54.05,0.0,83.81,0.0,45.95,0.0,0.0,47.26,0.0,0.0,16.19,43.86,83.29,ALTMAR-PARISH-WILLIAMSTOWN JR/SR HS,46,OSWEGO,2018
460500010005,0.0,0.0,1.42,53.95,1.06,44.99,0.0,88.91,3.73,55.01,1.06,0.0,46.05,50.93,50.93,11.09,91.84,82.34,G RAY BODLEY HIGH SCHOOL,46,OSWEGO,2018
460701040002,0.0,0.0,0.0,63.99,0.0,54.74,0.0,87.1,0.0,45.26,0.0,0.0,36.01,0.0,0.0,12.9,0.0,83.45,HANNIBAL HIGH SCHOOL,46,OSWEGO,2018
460801060005,0.42,0.0,0.42,40.37,0.0,49.79,0.0,85.75,0.0,50.21,0.0,0.0,59.63,0.0,0.0,14.25,95.5,88.63,PAUL V MOORE HIGH SCHOOL,46,OSWEGO,2018
460901060003,0.0,0.0,0.0,50.82,0.0,51.24,0.0,85.99,1.1,48.76,0.0,0.0,49.18,0.0,0.0,14.01,94.09,91.07,MEXICO HIGH SCHOOL,46,OSWEGO,2018
461300010008,0.0,0.0,0.0,39.42,0.51,48.67,0.0,88.35,5.31,51.33,0.0,0.0,60.58,24.94,0.0,11.65,91.86,78.75,OSWEGO HIGH SCHOOL,46,OSWEGO,2018
461801040001,0.0,0.0,0.0,49.7,0.0,46.97,0.0,87.58,0.0,53.03,0.0,0.0,50.3,0.0,0.0,12.42,46.97,87.27,PULASKI HIGH SCHOOL,46,OSWEGO,2018
461901040001,0.0,0.0,0.0,54.2,0.0,44.54,0.0,87.39,0.0,55.46,0.0,0.0,45.8,0.0,0.0,12.61,0.0,94.12,SANDY CREEK HIGH SCHOOL,46,OSWEGO,2018
462001060006,0.0,0.0,0.0,47.61,0.0,45.86,0.0,91.56,0.0,54.14,0.0,2.55,52.39,0.0,0.0,8.44,69.59,90.61,JOHN C BIRDLEBOUGH HIGH SCHOOL,46,OSWEGO,2018
470202040003,0.0,0.0,0.0,52.9,0.0,50.72,0.0,18.84,0.0,49.28,0.0,0.0,47.1,0.0,0.0,3.62,0.0,94.93,GILBERTSVILLE-MOUNT UPTON JR-SR HS,47,OTSEGO,2018
470501040001,0.0,0.0,0.0,36.5,0.0,43.8,0.0,48.18,0.0,56.2,0.0,0.0,63.5,0.0,0.0,9.49,0.0,87.59,EDMESTON CENTRAL SCHOOL,47,OTSEGO,2018
470801040001,0.0,0.0,0.0,53.85,0.0,56.73,0.0,21.15,0.0,43.27,0.0,0.0,46.15,0.0,0.0,6.73,0.0,94.23,LAURENS CENTRAL SCHOOL,47,OTSEGO,2018
470901040001,0.0,0.0,0.0,56.52,0.0,37.39,0.0,75.65,0.0,62.61,0.0,0.0,43.48,0.0,0.0,24.35,0.0,91.3,SCHENEVUS CENTRAL SCHOOL,47,OTSEGO,2018
471101040001,0.0,0.0,0.0,47.9,0.0,58.82,0.0,22.69,0.0,41.18,0.0,0.0,52.1,0.0,0.0,5.04,38.66,93.28,MILFORD CENTRAL SCHOOL,47,OTSEGO,2018
471201040001,0.0,0.0,0.0,45.92,0.0,50.0,0.0,28.57,0.0,50.0,0.0,0.0,54.08,0.0,0.0,6.12,0.0,91.84,MORRIS CENTRAL SCHOOL,47,OTSEGO,2018
471400010002,0.0,4.85,8.54,33.2,0.0,53.01,0.0,83.11,6.8,46.99,0.0,0.0,66.8,0.0,0.0,16.89,79.81,87.38,ONEONTA SENIOR HIGH SCHOOL,47,OTSEGO,2018
471601040005,0.0,0.0,0.0,42.26,0.0,40.0,0.0,85.28,3.77,60.0,0.0,0.0,57.74,0.0,0.0,14.72,88.3,90.57,UNATEGO JUNIOR-SENIOR HIGH SCHOOL,47,OTSEGO,2018
471701040003,0.0,0.0,0.0,24.01,0.0,50.18,0.0,88.53,0.0,49.82,0.0,0.0,75.99,0.0,0.0,11.47,48.75,92.11,COOPERSTOWN JR/SR HIGH SCHOOL,47,OTSEGO,2018
472001040002,0.0,0.0,0.0,43.8,0.0,53.72,0.0,46.28,0.0,46.28,0.0,0.0,56.2,0.0,0.0,9.09,0.0,90.08,RICHFIELD SPRINGS JR/SR HIGH SCHOOL,47,OTSEGO,2018
472202040001,0.0,0.0,0.0,48.25,0.0,55.94,0.0,85.31,0.0,44.06,0.0,0.0,51.75,0.0,0.0,14.69,0.0,92.31,CHERRY VALLEY-SPRINGFIELD CENTRAL,47,OTSEGO,2018
472506040001,0.0,0.0,0.0,47.42,0.0,48.45,0.0,38.14,0.0,51.55,0.0,0.0,52.58,0.0,0.0,10.31,0.0,84.54,WORCESTER SCHOOL,47,OTSEGO,2018
480101060001,0.0,0.83,1.86,12.68,0.0,50.99,0.0,87.0,12.3,49.01,0.0,1.41,87.32,0.0,0.0,13.0,81.68,95.96,MAHOPAC HIGH SCHOOL,48,PUTNAM,2018
480102060005,0.0,2.08,2.36,25.88,0.0,48.92,0.0,85.7,19.01,51.08,0.0,0.0,74.12,0.0,0.0,14.3,73.98,92.71,CARMEL HIGH SCHOOL,48,PUTNAM,2018
480401040002,0.0,0.0,0.0,18.12,0.0,45.64,0.0,80.49,1.74,54.36,0.0,0.0,81.88,0.0,0.0,19.51,87.8,98.26,HALDANE HIGH SCHOOL,48,PUTNAM,2018
480503040001,0.0,1.02,0.0,18.51,0.0,47.2,0.0,89.13,15.79,52.8,0.0,0.0,81.49,0.0,0.0,10.87,78.27,96.94,PUTNAM VALLEY HIGH SCHOOL,48,PUTNAM,2018
480601060003,0.0,2.4,4.12,25.81,4.55,48.2,0.86,86.11,25.99,51.8,0.0,1.46,74.19,69.47,0.0,13.89,65.18,90.31,BREWSTER HIGH SCHOOL,48,PUTNAM,2018
490101040006,0.0,0.0,0.0,50.22,0.0,43.11,0.0,83.56,0.0,56.89,0.0,0.0,49.78,0.0,0.0,16.44,0.0,81.33,BERLIN MIDDLE SCHOOL/HIGH SCHOOL,49,RENSSELAER,2018
490202040002,0.0,0.0,0.0,19.74,0.0,46.75,0.0,87.53,0.0,53.25,0.0,0.0,80.26,0.0,0.0,12.47,46.23,88.31,TAMARAC MIDDLE SCHOOL HIGH SCHOOL,49,RENSSELAER,2018
490301060007,0.0,3.21,2.35,18.45,0.0,47.46,0.0,84.52,5.86,52.54,0.0,5.0,81.55,0.0,0.0,15.48,82.88,95.23,COLUMBIA HIGH SCHOOL,49,RENSSELAER,2018
490501060003,0.0,0.0,0.0,43.18,0.0,51.01,0.0,90.66,0.0,48.99,0.0,0.0,56.82,0.0,0.0,9.34,68.18,87.63,HOOSICK FALLS JR/SR HIGH SCHOOL,49,RENSSELAER,2018
490601060003,0.0,0.0,20.57,53.13,0.0,43.46,0.0,82.02,10.9,56.54,0.0,0.0,46.87,0.0,0.0,17.98,62.53,80.93,LANSINGBURGH SENIOR HIGH SCHOOL,49,RENSSELAER,2018
491200010007,0.0,14.05,8.26,68.18,0.0,42.15,0.0,87.19,8.26,57.85,0.0,4.13,31.82,0.0,0.0,12.81,58.68,86.78,RENSSELAER JUNIOR/SENIOR HIGH,49,RENSSELAER,2018
491302060002,0.0,1.45,0.0,18.23,0.0,48.88,0.0,82.25,1.55,51.12,0.0,1.16,81.77,0.0,0.0,17.75,94.18,92.73,AVERILL PARK HIGH SCHOOL,49,RENSSELAER,2018
491401040002,0.0,0.0,0.0,36.53,0.0,50.0,0.0,88.86,0.0,50.0,0.0,0.0,63.47,0.0,0.0,11.14,0.0,93.52,HOOSIC VALLEY JUNIOR SENIOR HIGH,49,RENSSELAER,2018
491501040002,0.0,0.0,0.0,21.91,0.0,52.19,0.0,83.27,0.0,47.81,0.0,0.0,78.09,0.0,0.0,16.73,91.24,98.8,MAPLE HILL HIGH SCHOOL,49,RENSSELAER,2018
491700010019,0.0,1.27,32.35,63.51,2.15,50.48,0.0,87.36,12.88,49.52,0.0,3.9,36.49,75.68,0.0,12.64,48.49,87.2,TROY HIGH SCHOOL,49,RENSSELAER,2018
500101060011,0.0,15.14,0.58,14.56,1.67,47.6,1.6,85.08,14.26,52.4,0.0,0.36,85.44,74.31,0.0,14.92,65.79,96.51,CLARKSTOWN NORTH SENIOR HIGH SCHOOL,50,ROCKLAND,2018
500101060019,0.0,16.03,1.97,11.25,0.0,51.27,0.0,85.23,12.03,48.73,0.0,0.77,88.75,0.0,0.0,14.77,66.67,96.84,CLARKSTOWN SOUTH SENIOR HIGH SCHOOL,50,ROCKLAND,2018
500101060020,0.0,0.0,0.0,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,76.19,BIRCHWOOD SCHOOL,50,ROCKLAND,2018
500108030004,0.0,14.41,2.82,21.84,0.89,47.99,0.0,89.6,17.68,52.01,0.0,0.0,78.16,25.56,0.0,10.4,63.89,96.14,NANUET SENIOR HIGH SCHOOL,50,ROCKLAND,2018
500201060009,0.0,0.0,14.37,48.84,6.18,49.72,5.35,89.15,48.16,50.28,0.0,0.0,51.16,93.82,0.0,10.85,32.76,86.5,NORTH ROCKLAND HIGH SCHOOL,50,ROCKLAND,2018
500301060007,0.0,9.48,0.0,13.33,2.06,48.66,0.45,88.91,10.64,51.34,0.0,0.0,86.67,72.27,0.0,11.09,77.91,96.15,TAPPAN ZEE HIGH SCHOOL,50,ROCKLAND,2018
500304030006,0.0,8.32,21.23,31.73,6.67,49.89,0.0,90.04,20.9,50.11,0.0,3.94,68.27,93.33,0.0,9.96,44.64,90.04,NYACK SENIOR HIGH SCHOOL,50,ROCKLAND,2018
500308030008,0.0,1.69,0.0,7.41,0.0,53.84,0.0,90.38,4.42,46.16,0.0,0.0,92.59,0.0,0.0,9.62,87.52,99.48,PEARL RIVER HIGH SCHOOL,50,ROCKLAND,2018
500401060009,0.4,8.06,6.74,22.32,1.78,51.59,0.99,88.11,16.05,48.41,0.0,0.4,77.68,72.52,0.0,11.89,67.04,95.77,SUFFERN SENIOR HIGH SCHOOL,50,ROCKLAND,2018
500402060014,0.0,2.93,44.79,82.17,30.46,46.82,9.28,87.7,48.21,53.18,0.0,0.0,17.83,69.54,0.0,12.3,3.34,64.5,SPRING VALLEY HIGH SCHOOL,50,ROCKLAND,2018
500402060018,0.0,6.07,43.93,76.87,22.66,47.98,6.07,89.33,44.7,52.02,0.0,0.0,23.13,77.34,0.0,10.67,0.0,68.22,RAMAPO HIGH SCHOOL,50,ROCKLAND,2018
510101040003,0.0,0.0,0.0,53.29,0.0,42.11,0.0,88.82,0.0,57.89,0.0,0.0,46.71,0.0,0.0,11.18,91.45,87.5,ST LAWRENCE HIGH SCHOOL,51,SAINT LAWRENCE,2018
510201060003,0.0,0.0,0.0,37.66,0.0,47.27,0.0,76.62,0.0,52.73,0.0,0.0,62.34,0.0,0.0,23.38,25.71,85.71,H C WILLIAMS SENIOR HIGH SCH,51,SAINT LAWRENCE,2018
510401040001,0.0,0.0,0.0,55.42,0.0,54.22,0.0,16.87,0.0,45.78,0.0,0.0,44.58,0.0,0.0,6.02,0.0,89.16,CLIFTON-FINE JUNIOR-SENIOR HIGH SCH,51,SAINT LAWRENCE,2018
510501040001,0.0,0.0,0.0,44.19,0.0,60.47,0.0,0.0,0.0,39.53,0.0,0.0,55.81,0.0,0.0,0.0,0.0,96.51,COLTON-PIERREPONT CENTRAL SCHOOL,51,SAINT LAWRENCE,2018
511101060005,0.0,0.0,0.0,52.87,0.0,48.62,0.0,78.98,0.0,51.38,0.0,0.0,47.13,0.0,0.0,21.02,48.41,80.89,GOUVERNEUR JUNIOR-SENIOR HIGH SCHOOL,51,SAINT LAWRENCE,2018
511201040001,0.0,0.0,0.0,47.95,0.0,60.27,0.0,0.0,0.0,39.73,0.0,0.0,52.05,0.0,0.0,0.0,0.0,83.56,HAMMOND CENTRAL SCHOOL,51,SAINT LAWRENCE,2018
511301040002,0.0,0.0,0.0,51.46,0.0,52.43,0.0,40.78,0.0,32.04,0.0,0.0,33.01,0.0,0.0,11.65,0.0,85.44,HERMON-DEKALB CENTRAL SCHOOL,51,SAINT LAWRENCE,2018
511602040002,0.0,0.0,0.0,46.04,0.0,51.8,0.0,0.0,0.0,48.2,0.0,0.0,53.96,0.0,0.0,0.0,0.0,99.28,LISBON CENTRAL SCHOOL,51,SAINT LAWRENCE,2018
511901040001,0.0,0.0,0.0,36.32,0.0,50.47,0.0,87.26,0.0,49.53,0.0,0.0,63.68,0.0,0.0,12.74,0.0,94.34,MADRID-WADDINGTON JUNIOR-SENIOR HS,51,SAINT LAWRENCE,2018
512001060008,16.19,0.0,0.0,53.99,0.0,51.77,0.0,84.7,0.0,48.23,0.0,0.0,46.01,0.0,0.0,15.3,79.6,82.71,MASSENA SENIOR HIGH SCHOOL,51,SAINT LAWRENCE,2018
512101040001,0.0,0.0,0.0,59.49,0.0,54.43,0.0,0.0,0.0,45.57,0.0,0.0,40.51,0.0,0.0,0.0,0.0,88.61,MORRISTOWN CENTRAL SCHOOL,51,SAINT LAWRENCE,2018
512201040001,0.0,0.0,0.0,50.72,0.0,53.96,0.0,83.81,0.0,46.04,0.0,0.0,49.28,0.0,0.0,16.19,47.48,83.45,NORWOOD-NORFOLK SCHOOL,51,SAINT LAWRENCE,2018
512300010009,0.0,0.0,0.0,55.1,0.0,50.77,0.0,87.76,0.0,49.23,0.0,0.0,44.9,0.0,0.0,12.24,25.77,89.29,OGDENSBURG FREE ACADEMY,51,SAINT LAWRENCE,2018
512404040001,0.0,0.0,0.0,40.56,0.0,44.76,0.0,56.64,0.0,55.24,0.0,0.0,59.44,0.0,0.0,19.58,0.0,91.61,HEUVELTON CENTRAL SCHOOL,51,SAINT LAWRENCE,2018
512501040004,0.0,0.0,0.0,45.0,0.0,50.0,0.0,69.38,0.0,50.0,0.0,0.0,55.0,0.0,0.0,12.5,0.0,93.12,PARISHVILLE-HOPKINTON JR-SR HS,51,SAINT LAWRENCE,2018
512902060003,0.0,0.0,0.0,30.84,0.0,45.82,0.0,75.22,0.0,54.18,0.0,0.0,69.16,0.0,0.0,6.34,74.93,97.12,POTSDAM SENIOR HIGH SCHOOL,51,SAINT LAWRENCE,2018
513102040002,0.0,0.0,0.0,59.02,0.0,53.55,0.0,80.87,0.0,46.45,0.0,0.0,40.98,0.0,0.0,19.13,0.0,87.98,EDWARDS-KNOX JUNIOR-SENIOR HS,51,SAINT LAWRENCE,2018
520101060006,0.0,0.48,0.0,11.28,0.0,45.79,0.0,88.91,0.57,54.21,0.0,0.0,88.72,0.0,0.0,11.09,95.32,96.85,BURNT HILLS-BALLSTON LAKE SR HS,52,SARATOGA,2018
520302060001,0.0,6.76,2.62,14.26,0.56,49.08,0.0,90.84,5.73,50.92,0.0,0.0,85.74,50.45,0.0,9.16,83.25,92.65,SHENENDEHOWA HIGH SCHOOL,52,SARATOGA,2018
520401040007,0.0,0.0,0.0,51.8,0.0,45.98,0.0,86.98,0.0,54.02,0.0,0.0,48.2,0.0,0.0,13.02,42.11,85.32,CORINTH HIGH SCHOOL,52,SARATOGA,2018
520701040002,0.0,0.0,0.0,22.1,0.0,48.19,0.0,72.83,0.0,51.81,0.0,0.0,77.9,0.0,0.0,7.25,0.0,94.57,GALWAY JR/SR HIGH SCHOOL,52,SARATOGA,2018
521200050003,0.0,0.0,0.0,38.99,0.0,45.36,0.0,88.06,0.0,54.64,0.0,0.0,61.01,0.0,0.0,11.94,64.46,90.72,MECHANICVILLE JR/SR HIGH SCHOOL,52,SARATOGA,2018
521301060001,0.0,1.1,1.89,26.24,0.0,48.63,0.0,86.8,0.71,51.37,0.0,0.0,73.76,0.0,0.0,13.2,94.34,90.26,BALLSTON SPA SENIOR HIGH SCHOOL,52,SARATOGA,2018
521401040007,0.0,0.0,0.0,30.13,0.0,47.3,0.0,89.89,0.69,52.7,0.0,0.0,69.87,0.0,0.0,10.11,96.76,89.4,SOUTH GLENS FALLS SENIOR HIGH SCHOOL,52,SARATOGA,2018
521701040002,0.0,0.0,0.0,27.56,0.0,50.08,0.0,91.43,0.0,49.92,0.0,0.0,72.44,0.0,0.0,8.57,93.95,93.95,SCHUYLERVILLE HIGH SCHOOL,52,SARATOGA,2018
521800010010,0.0,1.45,2.67,19.28,0.0,50.07,0.0,90.69,2.39,49.93,0.0,0.89,80.72,0.0,0.0,9.31,92.28,93.36,SARATOGA SPRINGS HIGH SCHOOL,52,SARATOGA,2018
522001040003,0.0,0.0,0.0,23.33,0.0,54.36,0.0,68.46,0.0,45.64,0.0,0.0,76.67,0.0,0.0,11.03,69.74,93.33,STILLWATER MIDDLE SCHOOL HIGH SCHOOL,52,SARATOGA,2018
522101030004,0.0,0.0,0.0,36.14,0.0,44.58,0.0,67.07,0.0,55.42,0.0,0.0,63.86,0.0,0.0,6.43,67.07,92.37,WATERFORD-HALFMOON JUNIOR-SENIOR,52,SARATOGA,2018
530101040001,0.0,0.0,0.0,23.42,0.0,50.0,0.0,28.83,0.0,50.0,0.0,0.0,76.58,0.0,0.0,2.25,0.0,96.4,DUANESBURG HIGH SCHOOL,53,SCHENECTADY,2018
530202060006,0.0,1.62,4.12,27.62,0.0,51.75,0.0,83.62,0.62,48.25,0.0,0.0,72.38,0.0,0.0,16.38,89.88,87.75,SCOTIA-GLENVILLE SENIOR HIGH SCHOOL,53,SCHENECTADY,2018
530301060007,0.0,15.15,1.8,13.56,0.0,52.24,0.0,91.41,2.38,47.76,0.0,0.43,86.44,0.0,0.0,8.59,77.49,94.81,NISKAYUNA HIGH SCHOOL,53,SCHENECTADY,2018
530501060006,0.0,0.83,0.0,25.42,0.0,49.83,0.0,86.88,1.5,50.17,0.0,1.0,74.58,0.0,0.0,13.12,91.69,89.7,SCHALMONT HIGH SCHOOL,53,SCHENECTADY,2018
530515060004,0.0,0.96,3.62,33.4,0.0,47.34,0.0,89.57,3.94,52.66,0.0,3.09,66.6,0.0,0.0,10.43,86.28,88.72,MOHONASEN SENIOR HIGH SCHOOL,53,SCHENECTADY,2018
530600010025,0.0,21.22,34.13,74.08,2.7,48.9,1.54,84.64,14.52,51.1,0.0,0.25,25.92,97.3,0.0,15.36,28.2,64.75,SCHENECTADY HIGH SCHOOL,53,SCHENECTADY,2018
540801040001,0.0,0.0,0.0,45.36,0.0,43.3,0.0,17.53,0.0,56.7,0.0,0.0,54.64,0.0,0.0,8.25,0.0,90.72,GILBOA-CONESVILLE CENTRAL SCHOOL,54,SCHOHARIE,2018
540901040001,0.0,0.0,0.0,51.16,0.0,40.7,0.0,0.0,0.0,59.3,0.0,0.0,48.84,0.0,0.0,0.0,0.0,86.05,JEFFERSON CENTRAL SCHOOL,54,SCHOHARIE,2018
541001040001,0.0,0.0,0.0,49.49,0.0,53.56,0.0,85.42,0.0,46.44,0.0,0.0,50.51,0.0,0.0,14.58,0.0,90.85,MIDDLEBURGH JUNIOR/SENIOR HIGH SCH,54,SCHOHARIE,2018
541102060002,0.0,0.0,0.0,44.82,0.0,51.2,0.0,88.45,3.59,48.8,0.0,0.0,55.18,0.0,0.0,11.55,91.24,84.46,COBLESKILL-RICHMONDVILLE HIGH SCHOOL,54,SCHOHARIE,2018
541201040003,0.0,0.0,0.0,38.97,0.0,56.99,0.0,86.4,0.0,43.01,0.0,0.0,61.03,0.0,0.0,13.6,0.0,89.71,SCHOHARIE HIGH SCHOOL,54,SCHOHARIE,2018
541401040001,0.0,0.0,0.0,63.37,0.0,40.59,0.0,56.44,0.0,59.41,0.0,0.0,36.63,0.0,0.0,14.85,0.0,80.2,SHARON SPRINGS CENTRAL SCHOOL,54,SCHOHARIE,2018
550101040003,0.0,0.0,0.0,44.5,0.0,49.54,0.0,84.86,2.29,50.46,0.0,0.0,55.5,0.0,0.0,15.14,23.39,92.2,ODESSA-MONTOUR JR/SR HIGH SCHOOL,55,SCHUYLER,2018
550301060004,0.0,0.0,0.0,38.04,0.0,48.7,0.0,89.91,0.0,51.3,0.0,0.0,61.96,0.0,0.0,10.09,20.75,90.78,WATKINS GLEN CENTRAL HIGH SCHOOL,55,SCHUYLER,2018
560501040004,0.0,0.0,0.0,49.79,0.0,48.95,0.0,88.19,0.0,51.05,0.0,0.0,50.21,0.0,0.0,11.81,63.29,83.97,SOUTH SENECA MIDDLE/HIGH SCHOOL,56,SENECA,2018
560603040001,0.0,0.0,0.0,49.64,0.0,56.2,0.0,40.88,0.0,43.8,0.0,0.0,50.36,0.0,0.0,13.14,43.8,88.32,ROMULUS CENTRAL SCHOOL,56,SENECA,2018
560701060003,0.0,0.0,0.0,40.35,0.0,50.13,0.0,89.72,1.25,49.87,0.0,0.0,59.65,0.0,0.0,10.28,88.22,87.72,MYNDERSE ACADEMY,56,SENECA,2018
561006060001,0.0,0.0,1.08,36.51,0.0,45.5,0.0,82.55,3.78,54.5,0.0,0.0,63.49,0.0,0.0,17.45,90.11,85.07,WATERLOO HIGH SCHOOL,56,SENECA,2018
570101040002,0.0,0.0,0.0,54.57,0.0,49.53,0.0,87.07,0.0,50.47,0.0,0.0,45.43,0.0,0.0,12.93,0.0,91.17,ADDISON MIDDLE/HIGH SCHOOL,57,STEUBEN,2018
570201040002,0.0,0.0,0.0,46.49,0.0,41.23,0.0,0.0,0.0,58.77,0.0,0.0,53.51,0.0,0.0,0.0,0.0,97.37,AVOCA CENTRAL SCHOOL,57,STEUBEN,2018
