,AGGREGATION_NAME,AMERICAN INDIAN OR ALASKA NATIVE,ASIAN OR PACIFIC ISLANDER,BLACK,ECONOMICALLY DISADVANTAGED,FEMALE,FORMERLY LIMITED ENGLISH PROFICIENT,GENERAL EDUCATION STUDENTS,HISPANIC,LIMITED ENGLISH PROFICIENT,MALE,MIGRANT,MULTIRACIAL,NOT ECONOMICALLY DISADVANTAGED,NOT LIMITED ENGLISH PROFICIENT,NOT MIGRANT,STUDENTS WITH DISABILITIES,WHITE,PCT_GRAD,AGGREGATION_CODE,COUNTY_CODE,COUNTY_NAME,YEAR,HOMELESS,IN FOSTER CARE,NOT HOMELESS,NOT IN FOSTER CARE,PARENT NOT IN ARMED FORCES,PARENT IN ARMED FORCES,NUM_OUT_CERT,PER_TEACH_INEXP,PER_OUT_CERT,NRC_CODE,CHARTER
1247,LYME CENTRAL SCHOOL,0.0,0.0,0.0,48.21,52.68,0.0,11.61,0.0,0.0,47.32,0.0,0.0,51.79,0.0,0.0,5.36,51.79,95.54,221301040001,22,JEFFERSON,2016,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.17,2.08,4.0,False
1248,LYME CENTRAL SCHOOL,0.0,0.0,0.0,52.17,55.43,0.0,14.13,0.0,0.0,44.57,0.0,0.0,47.83,0.0,0.0,6.52,31.52,97.83,221301040001,22,JEFFERSON,2017,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.17,4.35,4.0,False
1249,LYME CENTRAL SCHOOL,0.0,0.0,0.0,53.85,58.65,0.0,0.0,0.0,0.0,41.35,0.0,0.0,46.15,0.0,0.0,0.0,27.88,96.15,221301040001,22,JEFFERSON,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,4.0,False
1250,LYME CENTRAL SCHOOL,0.0,0.0,0.0,53.42,50.68,0.0,0.0,0.0,0.0,49.32,0.0,0.0,46.58,0.0,0.0,0.0,0.0,94.52,221301040001,22,JEFFERSON,2019,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,5.08,4.0,False
1251,LA FARGEVILLE CENTRAL SCHOOL,1.14,0.57,0.0,40.91,51.14,0.0,88.07,1.14,0.0,48.86,0.0,2.84,59.09,100.0,100.0,11.93,94.32,88.07,221401040001,22,JEFFERSON,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06,0.0,4.0,False
1252,LA FARGEVILLE CENTRAL SCHOOL,0.0,0.0,0.0,47.37,46.78,0.0,61.4,0.0,0.0,53.22,0.0,0.0,52.63,0.0,0.0,12.87,0.0,88.3,221401040001,22,JEFFERSON,2016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.94,0.79,4.0,False
1253,LA FARGEVILLE CENTRAL SCHOOL,0.0,0.0,0.0,50.34,46.94,0.0,56.46,0.0,0.0,53.06,0.0,0.0,49.66,0.0,0.0,13.61,0.0,89.8,221401040001,22,JEFFERSON,2017,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.03,1.61,4.0,False
1254,LA FARGEVILLE CENTRAL SCHOOL,0.0,0.0,0.0,49.7,43.79,0.0,76.33,0.0,0.0,56.21,0.0,0.0,50.3,0.0,0.0,23.67,50.89,89.35,221401040001,22,JEFFERSON,2018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.32,2.33,4.0,False
1255,LA FARGEVILLE CENTRAL SCHOOL,0.0,0.0,0.0,54.03,49.19,0.0,79.84,0.0,0.0,50.81,0.0,0.0,45.97,0.0,0.0,20.16,34.68,90.32,221401040001,22,JEFFERSON,2019,0.0,0.0,0.0,0.0,33.06,4.03,4.0,8.33,4.55,4.0,False
1256,WATERTOWN SENIOR HIGH SCHOOL,0.58,1.81,9.45,50.21,48.32,0.08,77.57,5.09,0.41,51.68,0.0,1.4,49.79,99.59,100.0,22.43,81.68,73.21,222000010016,22,JEFFERSON,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.27,0.0,3.0,False
1257,WATERTOWN SENIOR HIGH SCHOOL,0.0,0.63,9.95,55.57,48.24,0.0,79.1,6.61,0.0,51.76,0.0,1.45,44.43,0.0,0.0,20.9,78.19,76.29,222000010016,22,JEFFERSON,2016,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.6,1.42,3.0,False
1258,WATERTOWN SENIOR HIGH SCHOOL,0.0,0.0,10.54,62.04,46.49,0.0,78.12,7.82,0.0,53.51,0.0,3.87,37.96,0.0,0.0,21.88,75.04,74.78,222000010016,22,JEFFERSON,2017,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.19,1.9,3.0,False
1259,WATERTOWN SENIOR HIGH SCHOOL,0.0,0.0,9.3,61.4,49.3,0.0,78.95,8.16,0.0,50.7,0.0,5.35,38.6,0.0,0.0,21.05,74.12,76.23,222000010016,22,JEFFERSON,2018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,1.41,3.0,False
1260,WATERTOWN SENIOR HIGH SCHOOL,0.0,0.59,8.91,62.71,49.29,0.0,77.67,9.03,0.0,50.71,0.0,5.94,37.29,0.0,0.0,22.33,73.52,75.89,222000010016,22,JEFFERSON,2019,0.0,0.0,0.0,0.0,92.52,7.48,2.0,15.23,1.41,3.0,False
1261,CARTHAGE SENIOR HIGH SCHOOL,0.68,1.69,5.75,33.26,48.82,0.23,86.58,6.99,0.23,51.18,0.0,5.52,66.74,99.77,100.0,13.42,79.37,87.94,222201060001,22,JEFFERSON,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.88,0.0,4.0,False
1262,CARTHAGE SENIOR HIGH SCHOOL,0.0,0.0,6.39,35.8,48.35,0.0,86.43,6.39,0.0,51.65,0.0,1.82,64.2,0.0,0.0,13.57,80.96,88.71,222201060001,22,JEFFERSON,2016,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.44,0.98,4.0,False
1263,CARTHAGE SENIOR HIGH SCHOOL,0.0,0.0,5.78,39.6,48.94,0.0,86.65,7.23,0.0,51.06,0.0,1.78,60.4,0.0,0.0,13.35,79.98,87.65,222201060001,22,JEFFERSON,2017,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.94,0.97,4.0,False
1264,CARTHAGE SENIOR HIGH SCHOOL,0.0,0.0,4.61,43.03,47.98,0.0,85.17,5.28,0.0,52.02,0.0,2.92,56.97,0.0,0.0,14.83,83.15,86.29,222201060001,22,JEFFERSON,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,4.0,False
1265,CARTHAGE SENIOR HIGH SCHOOL,0.0,0.0,5.45,44.48,48.26,0.0,84.42,6.51,0.0,51.74,0.0,3.78,55.52,0.0,0.0,15.58,80.48,89.03,222201060001,22,JEFFERSON,2019,0.0,0.0,0.0,0.0,67.78,32.22,2.0,10.19,1.46,4.0,False
1266,COPENHAGEN CENTRAL SCHOOL,0.0,0.72,0.0,33.81,39.57,0.0,84.89,2.88,0.0,60.43,0.0,0.72,66.19,100.0,100.0,15.11,95.68,91.37,230201040001,23,LEWIS,2015,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.3,3.1,4.0,False
1267,COPENHAGEN CENTRAL SCHOOL,0.0,0.0,0.0,33.33,47.29,0.0,18.6,0.0,0.0,52.71,0.0,0.0,66.67,0.0,0.0,4.65,0.0,89.92,230201040001,23,LEWIS,2016,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.08,6.2,4.0,False
1268,COPENHAGEN CENTRAL SCHOOL,0.0,0.0,0.0,43.55,49.19,0.0,19.35,0.0,0.0,50.81,0.0,0.0,56.45,0.0,0.0,4.84,0.0,92.74,230201040001,23,LEWIS,2017,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.81,10.94,4.0,False
1269,COPENHAGEN CENTRAL SCHOOL,0.0,0.0,0.0,34.43,46.72,0.0,34.43,0.0,0.0,53.28,0.0,0.0,65.57,0.0,0.0,13.11,0.0,92.62,230201040001,23,LEWIS,2018,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.82,4.65,4.0,False
1270,COPENHAGEN CENTRAL SCHOOL,0.0,0.0,0.0,32.97,49.45,0.0,50.55,0.0,0.0,50.55,0.0,0.0,67.03,0.0,0.0,16.48,0.0,95.6,230201040001,23,LEWIS,2019,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.99,7.95,4.0,False
1271,HARRISVILLE JUNIOR-SENIOR HIGH SCH,0.0,0.86,0.0,36.21,56.9,0.0,85.34,0.0,0.0,43.1,0.0,0.0,63.79,100.0,100.0,14.66,99.14,77.59,230301040002,23,LEWIS,2015,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.94,6.35,5.0,False
1272,HARRISVILLE JUNIOR-SENIOR HIGH SCH,0.0,0.0,0.0,41.54,49.23,0.0,63.08,0.0,0.0,50.77,0.0,0.0,58.46,0.0,0.0,14.62,0.0,80.77,230301040002,23,LEWIS,2016,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.71,7.14,5.0,False
1273,HARRISVILLE JUNIOR-SENIOR HIGH SCH,0.0,0.0,0.0,46.32,52.21,0.0,61.76,0.0,0.0,47.79,0.0,0.0,53.68,0.0,0.0,16.18,0.0,83.09,230301040002,23,LEWIS,2017,0.0,0.0,0.0,0.0,0.0,0.0,9.0,17.65,17.65,5.0,False
1274,HARRISVILLE JUNIOR-SENIOR HIGH SCH,0.0,0.0,0.0,48.09,50.38,0.0,43.51,0.0,0.0,49.62,0.0,0.0,51.91,0.0,0.0,10.69,0.0,90.08,230301040002,23,LEWIS,2018,0.0,0.0,0.0,0.0,0.0,0.0,5.0,51.85,26.32,5.0,False
1275,HARRISVILLE JUNIOR-SENIOR HIGH SCHOOL,0.0,0.0,0.0,52.88,52.88,0.0,55.77,0.0,0.0,47.12,0.0,0.0,47.12,0.0,0.0,15.38,0.0,93.27,230301040002,23,LEWIS,2019,0.0,0.0,0.0,0.0,0.0,0.0,11.0,42.31,26.83,5.0,False
1276,LOWVILLE HIGH SCHOOL,0.0,0.77,0.51,40.26,53.08,0.0,87.95,2.05,0.0,46.92,0.0,0.0,59.74,100.0,100.0,12.05,96.67,91.79,230901040002,23,LEWIS,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.39,0.0,4.0,False
1277,LOWVILLE HIGH SCHOOL,0.0,0.0,0.0,39.8,52.9,0.0,88.16,0.0,0.0,47.1,0.0,0.0,60.2,0.0,0.0,11.84,22.67,92.44,230901040002,23,LEWIS,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,4.0,False
1278,LOWVILLE HIGH SCHOOL,0.0,0.0,0.0,42.68,47.73,0.0,87.63,0.0,0.0,52.27,0.0,0.0,57.32,0.0,0.0,12.37,46.97,94.19,230901040002,23,LEWIS,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02,0.0,4.0,False
1279,LOWVILLE HIGH SCHOOL,0.0,0.0,0.0,42.68,50.12,0.0,87.84,0.0,0.0,49.88,0.0,0.0,57.32,0.0,0.0,12.16,70.97,94.29,230901040002,23,LEWIS,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,4.0,False
1280,LOWVILLE HIGH SCHOOL,0.0,0.0,0.0,42.86,48.84,0.0,89.7,0.0,0.0,51.16,0.0,0.0,57.14,0.0,0.0,10.3,94.35,94.35,230901040002,23,LEWIS,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.71,0.0,4.0,False
1281,SOUTH LEWIS HIGH SCHOOL,0.0,0.0,0.32,55.45,47.44,0.0,84.62,0.64,0.0,52.56,0.0,1.6,44.55,100.0,100.0,15.38,97.44,87.82,231101040007,23,LEWIS,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.94,0.0,4.0,False
1282,SOUTH LEWIS HIGH SCHOOL,0.0,0.0,0.0,54.9,50.0,0.0,83.66,0.0,0.0,50.0,0.0,0.0,45.1,0.0,0.0,16.34,0.0,88.89,231101040007,23,LEWIS,2016,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.14,2.86,4.0,False
1283,SOUTH LEWIS HIGH SCHOOL,0.0,0.0,0.0,60.42,55.83,0.0,80.92,0.0,0.0,44.17,0.0,0.0,39.58,0.0,0.0,19.08,45.23,90.81,231101040007,23,LEWIS,2017,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.9,2.9,4.0,False
1284,SOUTH LEWIS HIGH SCHOOL,0.0,0.0,0.0,60.81,50.34,0.0,79.05,0.0,0.0,49.66,0.0,0.0,39.19,0.0,0.0,20.95,21.96,88.18,231101040007,23,LEWIS,2018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.26,4.55,4.0,False
1285,SOUTH LEWIS SENIOR HIGH SCHOOL,0.0,0.0,0.0,63.68,51.89,0.0,75.47,0.0,0.0,48.11,0.0,0.0,36.32,0.0,0.0,24.53,92.92,85.61,231101040007,23,LEWIS,2019,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.69,2.22,4.0,False
1286,BEAVER RIVER HIGH SCHOOL,0.0,0.33,2.01,45.15,49.16,0.0,91.3,1.34,0.0,50.84,0.0,0.0,54.85,100.0,100.0,8.7,96.32,94.65,231301040002,23,LEWIS,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.08,2.08,4.0,False
1287,BEAVER RIVER HIGH SCHOOL,0.0,0.0,0.0,45.8,49.24,0.0,62.21,0.0,0.0,50.76,0.0,0.0,54.2,0.0,0.0,9.92,0.0,95.42,231301040002,23,LEWIS,2016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.33,4.0,False
1288,BEAVER RIVER HIGH SCHOOL,0.0,0.0,0.0,51.36,48.25,0.0,19.46,0.0,0.0,51.75,0.0,0.0,48.64,0.0,0.0,3.89,0.0,96.5,231301040002,23,LEWIS,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,False
1289,BEAVER RIVER HIGH SCHOOL,0.0,0.0,0.0,49.6,50.79,0.0,63.49,0.0,0.0,49.21,0.0,0.0,50.4,0.0,0.0,11.9,47.62,95.24,231301040002,23,LEWIS,2018,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.71,12.5,4.0,False
1290,BEAVER RIVER MIDDLE/SENIOR HIGH SCHOOL,0.0,0.0,0.0,51.49,50.99,0.0,60.89,0.0,0.0,49.01,0.0,0.0,48.51,0.0,0.0,8.42,0.0,95.54,231301040002,23,LEWIS,2019,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.86,12.9,4.0,False
1291,AVON HIGH SCHOOL,0.0,0.92,1.83,25.38,47.71,0.31,92.97,1.83,0.0,52.29,0.0,0.0,74.62,100.0,100.0,7.03,95.41,92.97,240101040002,24,LIVINGSTON,2015,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.28,6.41,5.0,False
1292,AVON HIGH SCHOOL,0.0,0.0,0.0,20.06,50.15,0.0,24.01,0.0,0.0,49.85,0.0,0.0,79.94,0.0,0.0,1.52,70.21,94.83,240101040002,24,LIVINGSTON,2016,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.63,6.58,5.0,False
1293,AVON HIGH SCHOOL,0.0,0.0,0.0,20.4,47.16,0.0,42.81,0.0,0.0,52.84,0.0,0.0,79.6,0.0,0.0,3.34,25.08,95.32,240101040002,24,LIVINGSTON,2017,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.8,5.06,5.0,False
1294,AVON HIGH SCHOOL,0.0,0.0,0.0,18.55,50.63,0.0,20.44,0.0,0.0,49.37,0.0,0.0,81.45,0.0,0.0,1.57,71.38,94.65,240101040002,24,LIVINGSTON,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.0,5.0,False
1295,AVON HIGH SCHOOL,0.0,0.0,0.0,22.75,47.87,0.0,53.55,0.0,0.0,52.13,0.0,0.0,77.25,0.0,0.0,6.16,61.61,91.47,240101040002,24,LIVINGSTON,2019,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.11,2.0,5.0,False
1296,CALEDONIA-MUMFORD HIGH SCHOOL,0.0,1.91,1.59,19.11,46.18,0.0,86.31,0.64,0.0,53.82,0.0,3.5,80.89,100.0,100.0,13.69,92.36,92.99,240201040002,24,LIVINGSTON,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.58,0.0,5.0,False
1297,CALEDONIA-MUMFORD HIGH SCHOOL,0.0,0.0,0.0,21.05,51.23,0.0,88.07,0.0,0.0,48.77,0.0,0.0,78.95,0.0,0.0,11.93,89.82,91.23,240201040002,24,LIVINGSTON,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,5.0,False
1298,CALEDONIA-MUMFORD HIGH SCHOOL,0.0,0.0,0.0,24.43,46.56,0.0,87.4,0.0,0.0,53.44,0.0,0.0,75.57,0.0,0.0,12.6,49.24,90.08,240201040002,24,LIVINGSTON,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.15,0.0,5.0,False
1299,CALEDONIA-MUMFORD HIGH SCHOOL,0.0,0.0,0.0,25.78,52.61,0.0,90.94,0.0,0.0,47.39,0.0,0.0,74.22,0.0,0.0,9.06,20.21,94.08,240201040002,24,LIVINGSTON,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,5.0,False
1300,CALEDONIA-MUMFORD HIGH SCHOOL,0.0,0.0,0.0,30.29,43.75,0.0,88.46,0.0,0.0,56.25,0.0,0.0,69.71,0.0,0.0,11.54,0.0,91.35,240201040002,24,LIVINGSTON,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.77,0.0,5.0,False
1301,GENESEO MIDDLE SCHOOL HIGH SCHOOL,0.0,1.47,1.47,18.01,51.1,0.37,89.34,4.78,0.0,48.9,0.0,0.37,81.99,100.0,100.0,10.66,91.91,97.06,240401040001,24,LIVINGSTON,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.9,0.65,5.0,False
1302,GENESEO MIDDLE SCHOOL HIGH SCHOOL,0.0,0.0,0.0,22.86,44.49,0.0,88.98,0.0,0.0,55.51,0.0,0.0,77.14,0.0,0.0,11.02,88.98,97.14,240401040001,24,LIVINGSTON,2016,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.16,1.29,5.0,False
1303,GENESEO MIDDLE SCHOOL HIGH SCHOOL,0.0,0.0,0.0,23.57,45.71,0.0,89.29,0.0,0.0,54.29,0.0,0.0,76.43,0.0,0.0,10.71,88.21,96.79,240401040001,24,LIVINGSTON,2017,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.41,2.03,5.0,False
1304,GENESEO MIDDLE SCHOOL HIGH SCHOOL,0.0,0.0,0.0,29.56,50.73,0.0,87.23,0.0,0.0,49.27,0.0,0.0,70.44,0.0,0.0,12.77,86.13,95.62,240401040001,24,LIVINGSTON,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,5.0,False
1305,GENESEO MIDDLE SCHOOL HIGH SCHOOL,0.0,0.0,0.0,25.12,54.88,0.0,87.44,0.0,0.0,45.12,0.0,0.0,74.88,0.0,0.0,12.56,86.98,97.91,240401040001,24,LIVINGSTON,2019,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.8,6.32,5.0,False
1306,LIVONIA SENIOR HIGH SCHOOL,0.0,0.33,2.12,29.36,47.31,0.0,89.4,0.82,0.0,52.69,0.0,0.65,70.64,100.0,100.0,10.6,96.08,87.77,240801060002,24,LIVINGSTON,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.46,0.82,5.0,False
1307,LIVONIA SENIOR HIGH SCHOOL,0.0,0.0,0.0,28.04,49.38,0.0,90.48,0.0,0.0,50.62,0.0,0.0,71.96,0.0,0.0,9.52,24.51,88.01,240801060002,24,LIVINGSTON,2016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.48,0.83,5.0,False
1308,LIVONIA SENIOR HIGH SCHOOL,0.0,0.0,0.0,29.15,50.18,0.0,91.34,0.0,0.0,49.82,0.0,0.0,70.85,0.0,0.0,8.66,74.2,90.64,240801060002,24,LIVINGSTON,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44,0.0,5.0,False
1309,LIVONIA SENIOR HIGH SCHOOL,0.0,0.0,0.0,29.07,50.74,0.0,90.93,0.0,0.0,49.26,0.0,0.0,70.93,0.0,0.0,9.07,73.52,90.0,240801060002,24,LIVINGSTON,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04,0.0,5.0,False
1310,LIVONIA SENIOR HIGH SCHOOL,0.0,0.0,0.0,29.41,50.9,0.0,90.79,0.0,0.0,49.1,0.0,0.0,70.59,0.0,0.0,9.21,0.0,92.84,240801060002,24,LIVINGSTON,2019,1.28,0.0,32.74,0.0,0.0,0.0,0.0,2.02,0.0,5.0,False
1311,MOUNT MORRIS SENIOR HIGH SCHOOL,0.0,0.0,0.0,59.32,45.76,0.0,85.59,0.0,0.0,54.24,0.0,0.0,40.68,0.0,0.0,14.41,62.71,89.83,240901040001,24,LIVINGSTON,2019,0.0,0.0,0.0,0.0,0.0,0.0,3.0,42.62,6.12,4.0,False
1312,MT MORRIS MIDDLE/SENIOR HIGH SCHOOL,0.0,0.0,2.63,58.77,60.53,1.75,92.11,23.68,6.14,39.47,3.51,0.0,41.23,93.86,96.49,7.89,73.68,82.46,240901040001,24,LIVINGSTON,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.99,0.0,4.0,False
1313,MT MORRIS MIDDLE/SENIOR HIGH SCHOOL,0.0,0.0,0.0,58.59,44.53,0.0,40.62,0.0,0.0,55.47,0.0,0.0,41.41,0.0,0.0,14.06,51.56,75.78,240901040001,24,LIVINGSTON,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.12,0.0,4.0,False
1314,MT MORRIS MIDDLE/SENIOR HIGH SCHOOL,0.0,0.0,0.0,60.87,45.65,0.0,67.39,0.0,0.0,54.35,0.0,0.0,39.13,0.0,0.0,13.77,68.84,89.13,240901040001,24,LIVINGSTON,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.13,0.0,4.0,False
1315,MT MORRIS MIDDLE/SENIOR HIGH SCHOOL,0.0,0.0,0.0,60.39,41.56,0.0,80.52,0.0,0.0,58.44,0.0,0.0,39.61,0.0,0.0,19.48,61.69,80.52,240901040001,24,LIVINGSTON,2018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,4.0,4.0,False
1316,DANSVILLE HIGH SCHOOL,0.0,1.04,3.12,42.5,49.58,0.42,85.83,2.08,0.83,50.42,0.0,0.62,57.5,99.17,100.0,14.17,93.12,86.04,241001060003,24,LIVINGSTON,2015,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.06,3.37,4.0,False
1317,DANSVILLE HIGH SCHOOL,0.0,0.0,0.0,41.04,51.46,0.0,89.38,0.0,0.0,48.54,0.0,0.0,58.96,0.0,0.0,10.62,93.54,91.46,241001060003,24,LIVINGSTON,2016,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.97,4.42,4.0,False
1318,DANSVILLE HIGH SCHOOL,0.0,0.0,0.0,43.57,48.37,0.0,88.67,0.0,0.0,51.63,0.0,0.0,56.43,0.0,0.0,11.33,93.03,91.07,241001060003,24,LIVINGSTON,2017,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.1,6.56,4.0,False
1319,DANSVILLE HIGH SCHOOL,0.0,0.0,0.0,47.62,47.62,0.0,90.02,0.0,0.0,52.38,0.0,0.0,52.38,0.0,0.0,9.98,93.42,90.02,241001060003,24,LIVINGSTON,2018,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.15,3.23,4.0,False
1320,DANSVILLE JUNIOR/SENIOR HIGH SCHOOL,0.0,0.0,0.0,51.23,48.47,0.0,88.96,0.0,0.0,51.53,0.0,0.0,48.77,0.0,0.0,11.04,93.87,90.34,241001060003,24,LIVINGSTON,2019,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14.5,6.67,4.0,False
1321,DALTON-NUNDA HIGH SCHOOL,0.0,1.59,1.2,31.47,52.19,0.0,89.64,0.8,0.0,47.81,0.0,1.99,68.53,100.0,100.0,10.36,94.42,94.02,241101040003,24,LIVINGSTON,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.72,1.72,5.0,False
1322,DALTON-NUNDA HIGH SCHOOL,0.0,0.0,0.0,36.09,50.3,0.0,59.17,0.0,0.0,49.7,0.0,0.0,63.91,0.0,0.0,5.92,0.0,96.15,241101040003,24,LIVINGSTON,2019,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.23,1.96,5.0,False
1323,DALTON-NUNDA SECONDARY SCHOOL,0.0,0.0,0.0,37.25,51.82,0.0,44.94,0.0,0.0,48.18,0.0,0.0,62.75,0.0,0.0,5.67,0.0,93.93,241101040003,24,LIVINGSTON,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,5.0,False
1324,DALTON-NUNDA SECONDARY SCHOOL,0.0,0.0,0.0,38.8,52.0,0.0,24.8,0.0,0.0,48.0,0.0,0.0,61.2,0.0,0.0,2.8,0.0,93.6,241101040003,24,LIVINGSTON,2017,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.88,1.47,5.0,False
1325,DALTON-NUNDA SECONDARY SCHOOL,0.0,0.0,0.0,40.95,53.02,0.0,43.1,0.0,0.0,46.98,0.0,0.0,59.05,0.0,0.0,5.17,0.0,96.55,241101040003,24,LIVINGSTON,2018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.43,3.85,5.0,False
1326,YORK MIDDLE/HIGH SCHOOL,0.0,0.7,1.05,30.42,48.6,0.0,87.41,1.4,0.0,51.4,0.0,0.35,69.58,100.0,100.0,12.59,96.5,95.45,241701040004,24,LIVINGSTON,2015,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.8,5.0,False
1327,YORK MIDDLE/HIGH SCHOOL,0.0,0.0,0.0,27.27,45.45,0.0,88.74,0.0,0.0,54.55,0.0,0.0,72.73,0.0,0.0,11.26,0.0,94.81,241701040004,24,LIVINGSTON,2016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.05,1.05,5.0,False
1328,YORK MIDDLE/HIGH SCHOOL,0.0,0.0,0.0,34.54,44.18,0.0,85.94,0.0,0.0,55.82,0.0,0.0,65.46,0.0,0.0,14.06,0.0,87.95,241701040004,24,LIVINGSTON,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,0.0,5.0,False
1329,YORK MIDDLE/HIGH SCHOOL,0.0,0.0,0.0,36.45,46.31,0.0,85.22,0.0,0.0,53.69,0.0,0.0,63.55,0.0,0.0,14.78,38.42,99.01,241701040004,24,LIVINGSTON,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.82,0.0,5.0,False
1330,YORK SENIOR HIGH SCHOOL,0.0,0.0,0.0,41.32,49.1,0.0,84.43,0.0,0.0,50.9,0.0,0.0,58.68,0.0,0.0,15.57,53.29,98.2,241701040004,24,LIVINGSTON,2019,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.76,1.64,5.0,False
1331,BROOKFIELD CENTRAL SCHOOL,0.0,0.0,0.0,44.26,50.82,0.0,93.44,1.64,0.0,49.18,0.0,0.0,55.74,100.0,100.0,6.56,98.36,100.0,250109040001,25,MADISON,2015,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.14,7.25,4.0,False
1332,BROOKFIELD CENTRAL SCHOOL,0.0,0.0,0.0,34.78,31.88,0.0,0.0,0.0,0.0,52.17,0.0,0.0,49.28,0.0,0.0,0.0,0.0,97.1,250109040001,25,MADISON,2016,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.12,10.61,4.0,False
